base_date,emd_nm,long_resd_pop_cnt,long_work_pop_cnt,long_visit_pop_cnt,long_nationality_AUS,long_nationality_BGD,long_nationality_CAN,long_nationality_CHN,long_nationality_DEU,long_nationality_EGY,long_nationality_ETC,long_nationality_FRA,long_nationality_GBR,long_nationality_IDN,long_nationality_IND,long_nationality_JPN,long_nationality_KAZ,long_nationality_KGZ,long_nationality_KHM,long_nationality_LKA,long_nationality_MGL,long_nationality_MMR,long_nationality_MYS,long_nationality_NGR,long_nationality_NPL,long_nationality_NZL,long_nationality_PAK,long_nationality_PHL,long_nationality_RUS,long_nationality_THA,long_nationality_TWN,long_nationality_UKR,long_nationality_USA,long_nationality_UZB,long_nationality_VNM
2019-01,서홍동,72649.93029999999,5172.237400000001,144788.0768,91,1,170,1404,2,0,611,0,34,1338,247,23,53,0,324,57,18,1399,38,0,1258,41,1,158,34,86,3,0,767,2,1391
2019-01,성산읍,283411.0605000001,26813.506699999998,202048.63520000002,30,147,798,1488,25,0,1367,3,139,1481,749,909,776,0,748,1394,324,761,82,0,1014,76,14,787,753,832,169,3,1022,109,1481
2019-01,송산동,55953.05190000002,13105.939699999995,174191.4069,525,0,357,1274,0,0,681,0,8,1272,82,25,6,0,55,504,19,9,2,0,2,13,236,278,7,26,17,0,819,23,1396
2019-01,아라동,932630.9435999999,24504.980700000004,178800.46320000003,771,748,1315,1485,1,0,1134,7,877,862,1154,775,23,14,190,811,838,1109,38,0,1343,292,1096,1446,745,112,64,21,1321,763,1481
2019-01,안덕면,975280.4084999999,146506.14090000003,314130.1192000001,1087,63,1105,1488,67,0,1436,680,1395,1406,619,1382,166,7,510,485,346,249,1154,4,1119,1367,32,998,302,857,837,36,1488,770,1283
2019-01,애월읍,793190.0917999998,96856.7079,942776.7899000001,769,1066,1134,1488,68,0,1460,74,443,1488,647,937,545,273,1393,948,534,1342,727,29,1488,239,182,1179,1172,1206,232,297,1431,544,1488
2019-01,연동,1733084.2999,287255.8961,604832.1509000002,811,940,1056,1488,3,0,1446,119,1059,1111,894,1021,158,14,682,623,1326,1342,731,0,1476,136,167,895,927,732,958,632,1390,382,1381
2019-01,영천동,91910.87360000004,17454.0731,249181.21959999998,48,48,166,1460,1,0,938,54,42,1485,100,20,18,0,478,198,33,1365,4,0,957,18,16,917,5,626,23,0,832,1456,1464
2019-01,예래동,152416.5975,30152.771900000003,124007.20379999997,598,24,991,1471,55,0,1204,25,168,1118,40,121,25,0,148,45,361,781,128,0,1020,60,40,186,64,81,67,38,1365,69,977
2019-01,오라동,127429.70680000001,20766.967200000006,190758.51320000002,83,323,798,1487,0,0,1322,24,122,1028,116,197,76,27,82,332,387,497,40,0,984,6,83,249,631,81,226,0,734,176,1462
2019-01,외도동,89349.4084,6171.5308,62795.0948,8,46,195,1298,0,0,714,1,79,630,32,683,30,548,231,32,116,634,2,0,971,21,8,1163,51,343,44,6,479,262,788
2019-01,용담1동,34484.854699999996,0.0,45212.92420000001,2,2,55,1126,0,0,285,3,11,237,17,43,2,16,5,44,21,22,3,0,280,1,38,42,59,6,99,2,194,27,757
2019-01,용담2동,75076.9483,33668.455799999996,194277.84360000002,186,81,678,1481,22,0,1380,56,301,1092,116,322,79,41,83,87,602,177,244,3,773,111,119,257,810,441,860,27,1236,161,1000
2019-01,우도면,17252.757800000003,7600.6616,131138.4605,5,38,36,916,0,0,239,0,3,1469,33,5,37,1,1,72,2,102,11,0,2,12,0,1,2,3,17,4,232,0,1416
2019-01,이도1동,53522.13419999999,16347.044299999998,94971.86750000001,16,57,382,1433,43,0,681,4,56,589,616,684,20,8,57,96,188,37,25,0,728,12,137,725,534,102,325,0,855,372,1122
2019-01,이도2동,323865.10069999995,46469.571600000025,190529.7642,149,589,999,1486,9,0,1387,465,753,540,743,817,17,21,234,230,898,90,120,0,775,10,313,639,641,443,758,13,958,301,1365
2019-01,이호동,83456.64620000002,4894.236,70390.7921,52,0,89,1476,0,0,419,1,37,353,8,69,56,13,674,726,10,45,11,0,483,4,2,327,91,357,115,23,739,675,808
2019-01,일도1동,16997.5808,3258.4127000000003,49265.9572,6,4,37,1100,4,0,746,3,12,858,159,239,7,1,39,177,53,42,21,0,375,7,59,256,66,199,38,1,171,31,589
2019-01,일도2동,157454.97140000004,4867.4135,101302.49449999999,15,33,404,1430,1,0,854,2,50,951,118,677,19,2,661,140,313,33,58,0,634,13,232,823,525,412,335,0,761,72,902
2019-01,정방동,113029.4185,32709.232400000008,257023.86420000007,77,0,346,1488,1,0,697,86,238,1277,36,84,37,2,25,71,22,9,37,0,55,65,10,1301,44,81,10,1,637,33,1401
2019-01,조천읍,363775.68110000005,17971.3427,231273.5117,78,119,1105,1488,10,0,1274,44,226,1439,731,766,742,721,809,1478,609,1478,22,0,1379,674,77,1393,243,27,61,4,1471,46,1487
2019-01,중문동,215735.28700000004,9886.203399999999,247014.4354,586,10,814,1488,7,0,1379,16,400,1462,287,69,40,24,215,368,584,7,143,0,1205,42,8,680,405,135,45,2,1155,32,1482
2019-01,중앙동,39866.321500000005,5613.631700000002,73927.54509999999,67,0,617,1435,1,0,627,2,7,495,12,77,261,0,159,54,10,12,4,0,117,9,7,565,19,431,71,1,765,14,671
2019-01,천지동,12763.242,3019.3094000000006,86126.2794,11,0,130,1228,12,0,631,1,20,1007,2,30,180,0,9,2,11,50,25,0,203,53,3,418,59,50,5,0,204,2,1122
2019-01,추자면,38088.6035,15516.835200000001,280586.72540000005,9,176,71,1359,0,0,495,0,6,1481,183,1,7,4,209,1405,22,617,29,0,1307,26,135,215,1,177,30,3,139,139,1484
2019-01,표선면,212252.61889999994,19419.211199999994,181569.07179999998,16,154,1295,1447,38,0,1469,0,553,1471,401,312,31,0,466,1448,559,1326,10,0,1461,32,1455,1080,665,553,70,5,876,778,1450
2019-01,한경면,181101.38700000002,1778.8646,131852.7314,74,124,610,1462,0,0,1109,3,638,1433,200,45,18,5,866,1057,91,768,27,0,1274,10,699,730,61,470,9,0,898,11,1416
2019-01,한림읍,898218.0635,134577.46269999997,504168.87010000006,139,416,777,1488,102,0,1416,11,470,1488,755,857,188,618,1462,1488,1227,1384,0,0,1337,849,57,955,315,977,63,17,1462,67,1488
2019-01,화북동,234079.04770000002,23111.6014,58490.183800000006,15,49,623,1305,1,0,801,2,90,216,28,773,14,211,611,1303,623,1408,5,0,977,47,656,1173,61,291,34,0,830,745,1075
2019-01,효돈동,33115.32980000001,6498.093799999999,30096.147099999995,35,7,26,706,2,0,1021,5,74,842,0,19,8,0,643,830,6,7,2,0,236,3,391,884,2,41,4,0,1194,156,479
2019-02,건입동,86376.52949999999,16395.9303,146848.58010000002,129,13,127,1334,7,0,616,2,34,1306,166,360,86,0,131,646,111,658,39,0,686,46,182,1107,462,46,366,1,507,79,1251
2019-02,구좌읍,264044.9098,31249.936800000003,123239.11299999998,15,175,498,1343,7,0,988,7,104,1229,86,650,30,22,797,1232,421,1088,43,0,1326,23,664,1113,580,103,23,3,924,893,1337
2019-02,남원읍,261455.63560000007,18925.012999999995,258550.1275,116,42,255,1332,2,0,1191,434,110,1333,173,70,697,437,789,1344,675,1219,9,0,1321,20,69,720,129,69,32,2,1228,85,1321
2019-02,노형동,1094582.5876000002,116811.8314,487029.60839999997,691,266,1280,1344,4,0,1088,83,669,1196,251,810,102,90,1304,771,852,1340,758,0,1344,237,97,1173,668,691,1063,58,1294,718,1336
2019-02,대륜동,141529.315,26317.2297,128563.68090000004,678,0,1103,1344,62,0,974,12,524,1010,26,567,484,0,1032,248,95,67,282,0,555,671,8,684,604,28,549,1,1215,8,1188
2019-02,대정읍,621344.4674000003,10494.260799999998,373361.3935,687,111,801,1344,252,0,1152,331,1099,1344,670,228,515,0,1282,1224,603,693,451,0,1045,744,18,723,24,1268,673,0,1251,64,1299
2019-02,대천동,79006.23430000001,7793.288499999999,69350.70939999999,202,1,821,1252,385,0,708,40,571,557,13,52,555,0,793,49,61,331,597,5,916,49,3,143,108,14,151,1,982,14,764
2019-02,도두동,64364.563600000016,5731.412300000001,82022.9323,589,5,194,1329,1,0,552,2,146,353,47,108,91,2,856,55,33,25,56,0,211,12,5,195,275,213,432,91,389,39,630
2019-02,동홍동,207421.79099999997,6058.662900000001,109524.4385,390,24,724,1316,7,0,817,5,187,1130,18,518,113,6,623,105,62,86,36,0,735,159,31,737,99,71,37,0,1265,681,1153
2019-02,봉개동,39633.9877,358.31659999999994,96046.38739999998,6,99,56,1219,0,0,359,2,10,1134,230,321,1,5,158,500,84,1017,1,0,1025,38,10,102,26,384,5,0,737,182,1249
2019-02,삼도1동,70801.1209,6379.848899999999,52122.417300000016,31,0,561,1220,0,0,875,1,27,205,103,509,26,2,38,119,78,4,27,0,386,0,26,225,94,473,11,0,644,699,751
2019-02,삼도2동,85657.55919999999,10512.891900000002,96710.86120000001,49,22,287,1316,3,0,1092,8,38,1181,450,356,327,2,496,156,94,348,8,0,326,5,85,750,838,27,691,0,514,162,546
2019-02,삼양동,68158.6053,4500.915400000001,36764.4904,5,40,369,995,2,0,1006,0,72,257,19,659,0,2,686,597,960,177,3,0,688,12,18,745,34,164,22,1,363,31,466
2019-02,서홍동,56899.3341,10881.233300000002,133426.64789999998,159,1,203,1286,1,0,284,1,8,1062,289,26,33,1,295,69,14,840,5,0,1114,33,0,138,47,18,2,0,713,14,1308
2019-02,성산읍,255281.0971,22448.801000000003,192126.0236,61,111,745,1343,0,0,1293,57,143,1344,736,709,705,6,674,1323,170,713,65,0,774,52,42,732,1041,775,70,4,900,32,1344
2019-02,송산동,44697.7828,9998.1993,112300.08609999999,568,1,199,1168,0,0,496,0,8,900,4,34,10,0,40,418,43,33,14,0,52,9,23,290,4,21,4,11,860,12,1344
2019-02,아라동,717661.1907,18615.433400000005,158077.405,689,810,1054,1343,2,0,968,41,677,838,1193,1153,55,2,169,725,1045,700,43,0,827,67,1145,762,675,29,71,28,992,673,1172
2019-02,안덕면,925900.0941000001,130273.30770000003,206835.26820000002,834,18,969,1344,49,0,1215,573,1309,1185,562,1306,218,40,613,445,348,142,1135,1,997,1007,66,1054,324,825,765,9,1344,677,1127
2019-02,애월읍,631317.9228999999,65977.8755,578704.5141999999,630,752,1291,1344,10,0,1287,55,467,1344,652,782,390,143,1207,1117,602,1042,519,0,1344,207,78,1140,780,970,363,301,1322,1039,1337
2019-02,연동,1609247.5678,192698.11589999998,568234.476,663,849,940,1344,101,0,1196,180,860,1123,738,1078,108,10,706,608,1151,697,533,0,1342,10,182,924,838,438,1267,650,1337,426,1324
2019-02,영천동,84806.58729999998,16100.8269,151903.9896,55,67,156,1309,1,0,621,32,40,1204,94,53,32,12,480,304,32,1305,21,0,1056,26,65,681,2,529,39,2,952,765,1198
2019-02,예래동,117949.69880000001,29282.0386,143626.0036,384,43,958,1336,135,0,1117,21,156,619,153,146,55,32,181,77,368,679,97,0,741,171,85,531,424,73,120,24,1206,161,885
2019-02,오라동,114331.16140000001,18205.9798,141124.8632,96,312,677,1341,39,0,1107,23,77,776,100,240,22,10,83,411,483,340,78,0,765,31,45,461,528,147,268,2,754,169,1120
2019-02,외도동,80933.3315,7564.021500000001,58667.4257,31,27,181,1282,0,0,318,0,16,373,12,621,12,474,198,4,51,521,27,0,840,6,58,870,11,343,15,1,352,264,755
2019-02,용담1동,27560.37810000001,4524.0481,33362.004499999995,11,1,31,1014,0,0,348,2,15,168,62,52,25,0,3,21,32,17,2,0,266,1,2,54,37,4,81,0,169,92,629
2019-02,용담2동,81855.49069999998,18742.5449,219429.03850000005,179,110,909,1344,24,0,1185,89,300,975,207,467,115,28,83,98,595,171,270,0,552,120,80,402,704,440,768,27,1195,155,866
2019-02,우도면,9217.4919,2750.7280999999994,108073.98639999998,4,0,45,716,0,0,206,0,6,1177,22,14,2,0,8,14,4,23,3,0,10,7,1,24,4,45,19,0,118,14,1115
2019-02,이도1동,50226.12980000001,12047.6677,94262.21340000002,25,50,255,1325,4,0,599,48,98,608,563,497,10,3,39,141,247,47,35,0,671,20,62,932,348,71,338,0,1001,370,875
2019-02,이도2동,297844.9713000001,30955.240400000002,171093.63059999997,467,524,762,1344,4,0,959,393,653,485,639,861,19,7,237,230,773,167,171,0,594,9,253,803,586,374,594,12,1018,462,846
2019-02,이호동,81122.6074,19771.4093,49646.532100000026,34,2,53,1340,0,0,328,1,49,250,5,41,48,4,580,575,35,47,8,0,413,3,4,300,78,286,56,17,528,547,726
2019-02,일도1동,10344.0274,5618.8514,62828.483599999985,41,8,51,1172,4,0,702,3,9,860,242,114,6,0,45,243,33,23,14,0,245,6,90,395,90,216,21,0,194,30,566
2019-02,일도2동,139403.22520000002,3917.6969000000004,74752.5211,17,7,419,1298,35,0,730,5,77,969,105,635,2,19,555,175,240,38,2,0,684,2,645,1077,414,399,329,0,614,115,776
2019-02,정방동,102152.06150000001,30276.0112,123434.51429999998,75,5,213,1326,1,0,448,3,155,971,35,36,56,24,62,109,22,42,20,0,31,56,12,670,11,89,6,5,731,26,1304
2019-02,조천읍,324277.5319,34444.466,151315.2855,38,105,787,1340,38,0,988,12,161,1171,664,772,387,683,873,1322,465,1344,31,0,1293,196,69,1292,363,131,59,0,1301,89,1261
2019-02,중문동,201837.65639999998,16625.236100000002,156722.9336,632,15,802,1344,24,0,1134,38,361,1078,169,98,96,1,94,333,879,16,118,0,1304,15,66,870,584,33,33,35,1083,129,1203
2019-02,중앙동,39061.1761,3297.2007000000003,61583.9231,18,0,365,1196,2,0,166,2,55,386,6,128,351,0,240,141,26,36,39,0,99,24,5,438,71,386,48,0,860,49,797
2019-02,천지동,5978.562500000002,496.549,60210.679,34,0,104,985,1,0,503,0,29,603,22,75,178,0,36,65,5,19,24,0,207,35,1,322,27,22,22,0,265,0,1116
2019-02,추자면,27969.8966,9063.166400000002,133428.76979999998,63,132,35,1195,0,0,334,0,6,1279,160,5,26,2,136,816,87,448,7,0,997,2,17,139,51,92,22,0,83,96,1250
2019-02,표선면,202074.87980000005,11619.269600000001,140875.7204,104,477,1108,1337,0,0,1340,69,286,1259,405,390,81,13,312,1227,838,1150,10,0,1171,10,1231,704,877,91,18,0,1099,730,1112
2019-02,한경면,164485.37459999998,6406.066500000001,108527.9536,105,60,457,1236,0,0,845,0,620,1287,239,19,10,38,671,1147,44,664,44,0,1250,26,595,693,96,609,22,0,874,17,1258
2019-02,한림읍,872982.4981000002,129847.22600000002,438088.8032,65,26,798,1344,22,0,1273,18,519,1344,841,634,148,566,1221,1344,1247,949,67,0,1297,872,41,1344,485,1280,38,19,1199,76,1344
2019-02,화북동,210943.7149,21081.106099999997,56089.8751,20,45,558,1009,0,0,805,1,110,159,111,724,2,1,683,1059,643,1322,43,0,745,33,151,1301,74,571,9,1,705,677,748
2019-02,효돈동,27381.027899999994,6624.3051,22803.4146,69,24,39,608,0,0,688,2,3,476,0,31,9,2,686,694,0,11,32,0,108,1,592,786,4,3,2,0,881,48,348
2019-03,건입동,106878.13649999998,22388.8641,191696.355,11,148,204,1468,9,0,842,6,89,1457,215,159,80,30,113,748,100,768,39,0,811,9,154,1375,455,26,333,1,782,87,1448
2019-03,구좌읍,249907.56850000002,39456.81689999999,218320.74880000003,109,157,208,1488,8,0,1111,79,87,1488,174,801,23,13,854,1488,495,1063,18,0,1486,44,749,1319,567,149,307,0,1260,1168,1488
2019-03,남원읍,267331.99580000003,23340.9222,273206.4339,132,52,320,1468,11,0,619,591,91,1445,347,80,829,674,810,1461,742,1150,12,0,1487,470,116,1223,176,217,84,0,1365,406,1478
2019-03,노형동,1210769.7152,130787.9752,660437.6861,835,426,1120,1488,22,0,1488,625,826,1400,401,1082,97,697,1486,1436,996,1322,668,2,1479,119,79,1321,575,1229,1085,54,1430,784,1488
2019-03,대륜동,155237.07249999998,19269.881800000003,136467.87970000002,762,25,917,1475,332,0,992,64,576,1374,15,661,273,2,770,155,55,132,378,2,702,658,33,885,565,62,709,0,1209,54,1437
2019-03,대정읍,668575.1969,40208.3732,430233.16919999995,786,649,898,1487,380,0,1471,332,1231,1488,752,344,441,0,1346,1488,675,1125,761,0,1200,820,3,783,78,1443,822,0,1353,159,1459
2019-03,대천동,79721.6568,7290.585899999999,74496.95,272,0,709,1461,526,0,933,20,643,509,10,32,81,2,744,104,39,734,673,0,1136,51,2,110,129,35,79,2,986,22,1110
2019-03,도두동,59110.4459,7382.883199999999,74472.8087,634,18,155,1467,7,0,559,20,83,686,35,69,111,3,1201,17,53,36,74,8,156,51,4,150,273,223,677,53,480,60,797
2019-03,동홍동,218511.60009999998,8946.6614,127151.9588,561,25,788,1488,69,0,1291,31,270,1165,66,735,160,6,729,89,185,135,8,1,868,172,17,784,51,94,57,1,1317,210,1276
2019-03,봉개동,41233.54610000001,4665.4773,123229.0657,32,47,89,1279,18,0,582,3,9,1188,62,486,3,21,362,359,94,873,2,0,1431,3,14,278,50,252,22,2,849,310,1412
2019-03,삼도1동,70214.93380000001,4062.9844999999996,65264.73380000001,20,38,675,1468,1,0,980,7,61,116,54,437,6,5,77,87,122,2,3,0,123,4,254,437,292,21,110,6,666,715,874
2019-03,삼도2동,92737.623,4766.553100000001,90817.088,31,30,354,1459,9,0,940,37,60,939,468,485,644,17,527,129,102,271,15,0,356,8,64,775,806,33,740,0,451,89,1019
2019-03,삼양동,78608.8715,5228.0875000000015,40497.45479999999,3,32,406,1228,2,0,788,6,61,362,53,665,4,10,780,837,756,175,2,0,894,171,88,710,18,261,268,1,762,51,838
2019-03,서홍동,77049.29100000003,4230.005200000001,178698.7441,58,24,88,1403,16,0,466,14,13,1144,478,93,45,0,249,124,23,14,12,0,854,67,8,145,28,6,4,0,997,54,1484
2019-03,성산읍,298086.16689999995,23741.874199999995,283762.0103999999,97,70,927,1488,12,0,1199,68,100,1488,868,949,832,17,758,1483,337,233,44,0,805,101,56,846,708,878,210,21,901,117,1488
2019-03,송산동,48505.04500000001,8864.143199999999,166925.0447,568,24,405,1350,19,0,476,2,40,1235,8,9,0,2,29,527,63,19,3,0,121,23,40,349,23,23,4,0,698,4,1488
2019-03,아라동,916280.1571999999,26555.685900000004,285504.0868,897,1340,1071,1488,33,0,1487,34,777,1127,1440,846,45,76,133,802,1338,955,20,0,1043,47,1488,1221,747,117,177,33,1351,824,1457
2019-03,안덕면,973929.5210000002,140278.4491,311032.58300000004,837,58,1164,1488,60,0,1387,756,1487,1454,773,1461,246,15,754,430,471,212,1238,16,1160,1119,3,946,354,919,686,3,1487,745,1459
2019-03,애월읍,676384.9219000001,92758.17449999998,987254.6950999999,1310,779,1351,1488,14,7,1485,57,475,1488,721,908,583,198,1294,1032,975,1272,351,0,1488,620,290,1114,894,1383,909,227,1418,1423,1488
2019-03,연동,1617086.0067999999,232378.08870000002,678169.3225000001,814,436,1064,1488,77,0,1480,129,1013,1129,915,966,346,24,724,622,1158,924,680,0,1482,77,70,1069,1282,881,1010,649,1488,439,1471
2019-03,영천동,90547.50160000002,26489.4104,225716.6941,115,4,160,1450,9,0,904,21,50,1472,148,74,18,26,519,299,35,1485,11,0,942,5,33,776,22,452,21,6,864,1476,1461
2019-03,예래동,113843.81710000001,28945.876100000005,147532.59760000004,201,80,1172,1488,34,0,1138,70,216,736,108,217,33,147,97,56,223,754,84,1,707,33,74,556,614,45,95,2,1407,549,1031
2019-03,오라동,110698.5441,16780.727300000002,190400.7058,107,194,851,1488,4,0,1394,54,81,900,221,246,14,36,266,210,398,482,96,0,954,21,93,479,639,180,422,2,881,149,1387
2019-03,외도동,85971.89860000001,5270.743600000001,64685.04319999998,26,54,189,1417,0,0,671,2,36,481,13,681,5,493,173,10,41,583,39,0,932,4,2,1155,19,351,45,3,593,290,1093
2019-03,용담1동,30610.679799999998,2061.5494,44666.33059999999,25,23,52,1217,4,0,474,7,28,316,64,56,3,0,9,124,51,52,4,0,269,4,36,65,58,11,83,0,300,21,611
2019-03,용담2동,85122.70799999998,20876.980100000004,205106.01490000004,201,138,740,1488,41,0,1327,155,281,1165,328,395,95,62,60,203,717,136,143,0,685,94,77,345,783,340,969,52,1239,146,1357
2019-03,우도면,11483.18,5905.1572000000015,160181.72410000002,9,9,17,832,0,0,251,27,44,1361,171,28,0,0,8,11,1,8,0,0,9,7,0,54,1,60,34,0,137,9,1369
2019-03,이도1동,65220.920600000005,8826.2023,97402.2169,70,85,387,1461,7,0,747,9,33,590,579,485,8,5,38,136,494,54,8,0,951,45,113,739,229,89,462,1,901,488,993
2019-03,이도2동,300561.549,35791.5902,192915.37460000004,536,519,982,1484,18,0,1383,566,738,670,694,812,42,16,125,144,1022,250,13,0,1083,9,242,870,648,446,976,2,1048,788,1218
2019-03,이호동,77311.37009999999,9737.365800000003,75117.10890000002,110,0,131,1488,2,0,286,2,23,451,67,27,36,7,854,716,27,81,22,9,460,2,0,294,120,329,146,16,693,692,809
2019-03,일도1동,7060.704099999999,5626.887100000001,56973.55589999999,17,10,53,1149,1,0,717,5,27,861,254,38,9,18,37,275,53,45,7,0,295,5,36,458,110,259,33,5,230,61,576
2019-03,일도2동,132984.9298,4753.1662,81963.40559999995,27,19,407,1466,8,0,870,9,42,729,139,650,7,26,465,191,100,36,3,0,734,67,620,846,463,421,447,1,846,256,1262
2019-03,정방동,87694.59580000001,35926.16960000001,244914.31759999998,170,0,224,1488,9,0,413,112,339,1240,59,65,78,0,29,85,31,135,7,0,78,37,30,1195,33,102,62,2,737,22,1443
2019-03,조천읍,305528.9726999999,37446.59620000001,260926.4356,68,120,780,1488,200,0,1065,75,57,1392,860,748,76,887,1085,1477,468,1434,19,0,1443,20,145,1484,123,248,223,0,1474,84,1488
2019-03,중문동,212898.8942,20661.669800000003,205530.0373,779,12,1222,1488,12,0,1477,40,574,1276,257,115,59,135,114,251,601,12,145,2,1344,51,0,837,482,55,46,5,1162,316,1431
2019-03,중앙동,37961.7439,879.384,84065.90280000003,43,0,318,1440,16,0,200,4,34,411,18,242,541,0,125,20,33,43,8,0,45,32,21,353,28,456,73,0,1130,83,820
2019-03,천지동,7530.588399999998,0.0,80195.21590000004,15,0,80,1360,3,0,591,25,25,951,30,63,145,0,3,9,124,16,5,0,240,113,3,386,18,44,24,0,416,23,1131
2019-03,추자면,28843.429799999994,17376.2451,324349.86139999994,27,40,21,1304,0,0,311,2,31,1480,427,9,0,3,291,1015,54,454,28,0,1193,8,36,215,3,215,60,0,252,80,1448
2019-03,표선면,237674.75679999997,13365.083299999998,159024.7772,93,24,947,1482,90,0,1472,131,74,1440,151,490,69,33,553,1419,592,1333,8,0,1482,86,1387,909,651,755,339,1,1057,764,1467
2019-03,한경면,156228.59159999999,4821.554899999999,120588.3229,49,70,568,1383,2,0,1015,4,1147,1455,91,35,2,4,653,932,139,784,6,0,1102,63,746,719,279,636,26,0,813,20,1418
2019-03,한림읍,868250.9283000001,124715.2496,585484.3526,121,98,980,1488,325,0,1371,10,575,1488,984,551,43,342,1337,1477,1031,1244,31,0,1485,846,19,1269,429,1474,198,20,1354,197,1488
2019-03,화북동,225072.96569999997,25578.7373,57297.462400000004,19,46,855,1143,1,0,946,95,119,289,65,1019,2,345,659,906,386,1438,1,0,819,4,227,1262,32,952,33,0,794,758,1055
2019-03,효돈동,31863.155299999995,8572.188599999998,24420.6928,39,0,52,944,1,0,748,5,42,460,7,19,11,4,749,840,0,61,2,0,317,3,610,809,0,33,15,0,998,193,318
2019-04,건입동,94627.603,13549.3222,147767.29779999997,52,157,238,1428,30,0,677,58,79,1399,100,103,84,1,119,829,89,818,9,14,499,41,217,871,348,25,233,0,706,90,1381
2019-04,구좌읍,243430.83599999998,43420.21899999999,160072.65150000004,75,33,365,1439,42,0,1070,75,90,1440,162,742,56,3,765,1350,541,818,70,3,1440,32,805,1014,488,37,76,14,1227,1185,1439
2019-04,남원읍,251002.16199999995,30041.7012,268533.67189999996,172,4,512,1440,12,0,572,509,39,1428,253,79,722,32,1047,1212,750,1114,8,0,1440,714,72,800,173,136,154,2,1391,705,1399
2019-04,노형동,1262672.6232999999,111852.626,579062.2326,898,119,1180,1440,27,0,1234,560,776,1235,308,872,59,691,780,1406,903,1440,294,0,1440,187,124,1271,700,728,1143,59,1263,719,1438
2019-04,대륜동,152937.5839,16341.173899999996,142517.80800000002,830,30,855,1440,186,0,1142,167,535,1180,146,653,300,6,748,187,42,62,336,3,524,643,120,788,655,72,671,2,1158,133,1292
