base_date,emd_nm,card_use_cnt,card_use_amt
2018-03-29,삼양동,4427,121240854
2018-03-29,서홍동,1706,60233789
2018-03-29,성산읍,1432,43729551
2018-03-29,송산동,532,20764811
2018-03-29,아라동,6358,175304717
2018-03-29,안덕면,1635,53655946
2018-03-29,알수없음,214,5940604
2018-03-29,애월읍,4793,152730083
2018-03-29,연동,10272,322085162
2018-03-29,영천동,649,20720137
2018-03-29,예래동,548,18797844
2018-03-29,오라동,3129,96954996
2018-03-29,외도동,4930,125593111
2018-03-29,용담1동,1337,48236861
2018-03-29,용담2동,3365,101372172
2018-03-29,우도면,89,2266840
2018-03-29,이도1동,1772,50335634
2018-03-29,이도2동,10972,312077716
2018-03-29,이호동,763,25417360
2018-03-29,일도1동,556,16631814
2018-03-29,일도2동,7311,201604528
2018-03-29,정방동,429,16472013
2018-03-29,조천읍,3178,109022132
2018-03-29,중문동,1344,42669586
2018-03-29,중앙동,533,19317445
2018-03-29,천지동,454,17637905
2018-03-29,추자면,94,3249020
2018-03-29,표선면,1254,43898601
2018-03-29,한경면,748,25116945
2018-03-29,한림읍,1915,95140648
2018-03-29,화북동,4828,125003376
2018-03-29,효돈동,576,21054549
2018-03-30,건입동,2260,81374734
2018-03-30,구좌읍,1530,49331954
2018-03-30,남원읍,1903,64597041
2018-03-30,노형동,13638,416394976
2018-03-30,대륜동,2298,76624129
2018-03-30,대정읍,3026,104544440
2018-03-30,대천동,2076,71517317
2018-03-30,도두동,566,17790179
2018-03-30,동홍동,3922,145891530
2018-03-30,봉개동,616,17646909
2018-03-30,삼도1동,3046,89123435
2018-03-30,삼도2동,1732,67282599
2018-03-30,삼양동,4576,129625666
2018-03-30,서홍동,2047,65437673
2018-03-30,성산읍,1397,46662510
2018-03-30,송산동,498,18227173
2018-03-30,아라동,6503,224089616
2018-03-30,안덕면,1481,57159132
2018-03-30,알수없음,212,4912817
2018-03-30,애월읍,5202,177161352
2018-03-30,연동,10761,335618293
2018-03-30,영천동,620,21081068
2018-03-30,예래동,601,21126480
2018-03-30,오라동,2938,95004266
2018-03-30,외도동,4718,143968547
2018-03-30,용담1동,1355,41592992
2018-03-30,용담2동,3130,125206031
2018-03-30,우도면,99,3955434
2018-03-30,이도1동,1801,45908323
2018-03-30,이도2동,11140,355265722
2018-03-30,이호동,754,35463262
2018-03-30,일도1동,736,22963017
2018-03-30,일도2동,7236,258412717
2018-03-30,정방동,399,26770999
2018-03-30,조천읍,3404,104438758
2018-03-30,중문동,1581,51680565
2018-03-30,중앙동,585,20332343
2018-03-30,천지동,473,26229750
2018-03-30,추자면,94,2738964
2018-03-30,표선면,1050,38215264
2018-03-30,한경면,730,30261985
2018-03-30,한림읍,2140,68945534
2018-03-30,화북동,5103,150416848
2018-03-30,효돈동,541,33406062
2018-03-31,건입동,2204,80280378
2018-03-31,구좌읍,1718,55647414
2018-03-31,남원읍,1860,77135760
2018-03-31,노형동,15524,546062560
2018-03-31,대륜동,2735,92527587
2018-03-31,대정읍,3721,161890583
2018-03-31,대천동,2436,99251159
2018-03-31,도두동,669,81816894
2018-03-31,동홍동,4629,160412074
2018-03-31,봉개동,576,18572312
2018-03-31,삼도1동,3680,119229411
2018-03-31,삼도2동,1821,64194439
2018-03-31,삼양동,5279,170523438
2018-03-31,서홍동,2087,72512486
2018-03-31,성산읍,1452,46921892
2018-03-31,송산동,591,23247246
2018-03-31,아라동,7394,230942444
2018-03-31,안덕면,1411,57496340
2018-03-31,알수없음,139,4126847
2018-03-31,애월읍,6101,205118638
2018-03-31,연동,11823,364735590
2018-03-31,영천동,802,26278802
2018-03-31,예래동,605,20233894
2018-03-31,오라동,3498,111923427
2018-03-31,외도동,5530,163291455
2018-03-31,용담1동,1446,48419984
2018-03-31,용담2동,3474,133772143
2018-03-31,우도면,70,1962736
2018-03-31,이도1동,2175,67505893
2018-03-31,이도2동,12734,431228131
2018-03-31,이호동,710,25561466
2018-03-31,일도1동,841,28687586
2018-03-31,일도2동,8172,261657851
2018-03-31,정방동,533,35105135
2018-03-31,조천읍,3650,119860106
2018-03-31,중문동,1944,66397761
2018-03-31,중앙동,699,35438120
2018-03-31,천지동,587,22312938
2018-03-31,추자면,94,3236228
2018-03-31,표선면,1280,43643204
2018-03-31,한경면,759,26641456
2018-03-31,한림읍,2533,101349589
2018-03-31,화북동,6215,200780773
2018-03-31,효돈동,655,20689240
2018-04-01,건입동,2173,75525374
2018-04-01,구좌읍,1424,50446325
2018-04-01,남원읍,1761,60350404
2018-04-01,노형동,14185,454321134
2018-04-01,대륜동,2460,89546551
2018-04-01,대정읍,3263,108453823
2018-04-01,대천동,2485,104183411
2018-04-01,도두동,636,25520242
2018-04-01,동홍동,4382,149661850
2018-04-01,봉개동,552,14718006
2018-04-01,삼도1동,3279,106663660
2018-04-01,삼도2동,1867,61360160
2018-04-01,삼양동,4896,151528844
2018-04-01,서홍동,2135,85046491
2018-04-01,성산읍,1324,40581678
2018-04-01,송산동,607,24696633
2018-04-01,아라동,7197,226633013
2018-04-01,안덕면,1319,47735784
2018-04-01,알수없음,190,6578994
2018-04-01,애월읍,5223,181340973
2018-04-01,연동,11140,339641158
2018-04-01,영천동,794,31244974
2018-04-01,예래동,518,17324139
2018-04-01,오라동,3526,105176413
2018-04-01,외도동,4876,154353959
2018-04-01,용담1동,1482,45166455
2018-04-01,용담2동,3566,103626800
2018-04-01,우도면,140,7653627
2018-04-01,이도1동,2006,66596481
2018-04-01,이도2동,12291,402590700
2018-04-01,이호동,785,30688065
2018-04-01,일도1동,705,23915533
2018-04-01,일도2동,7703,252100397
2018-04-01,정방동,458,14435534
2018-04-01,조천읍,3652,112626671
2018-04-01,중문동,1816,58970729
2018-04-01,중앙동,597,24692764
2018-04-01,천지동,642,23055419
2018-04-01,추자면,70,1760106
2018-04-01,표선면,1290,42949879
2018-04-01,한경면,958,35902414
2018-04-01,한림읍,2436,88232746
2018-04-01,화북동,5887,173304384
2018-04-01,효돈동,676,22686197
2018-04-02,건입동,1820,63181347
2018-04-02,구좌읍,1568,52346005
2018-04-02,남원읍,1691,60602720
2018-04-02,노형동,13382,406830435
2018-04-02,대륜동,2080,71554101
2018-04-02,대정읍,2812,93802092
2018-04-02,대천동,2124,64304367
2018-04-02,도두동,576,18532594
2018-04-02,동홍동,3959,129714961
2018-04-02,봉개동,596,16616149
2018-04-02,삼도1동,3096,88540711
2018-04-02,삼도2동,1594,71348607
2018-04-02,삼양동,4519,130446611
2018-04-02,서홍동,1856,74315978
2018-04-02,성산읍,1375,49289901
2018-04-02,송산동,562,26310767
2018-04-02,아라동,6628,212907728
2018-04-02,안덕면,1369,40423206
2018-04-02,알수없음,170,5359230
2018-04-02,애월읍,4975,162585180
2018-04-02,연동,9811,276923694
2018-04-02,영천동,651,21819288
2018-04-02,예래동,625,26304567
2018-04-02,오라동,2897,81651472
2018-04-02,외도동,4807,142808072
2018-04-02,용담1동,1373,44187846
2018-04-02,용담2동,3492,104805346
2018-04-02,우도면,150,9124912
2018-04-02,이도1동,1854,51328262
2018-04-02,이도2동,10183,306256836
2018-04-02,이호동,641,16089794
2018-04-02,일도1동,591,15468454
2018-04-02,일도2동,6721,178484509
2018-04-02,정방동,373,15195109
2018-04-02,조천읍,3249,98997284
2018-04-02,중문동,1707,70127208
2018-04-02,중앙동,685,34452408
2018-04-02,천지동,557,21015768
2018-04-02,추자면,125,7303600
2018-04-02,표선면,1170,39412309
2018-04-02,한경면,710,25579414
2018-04-02,한림읍,2372,81449027
2018-04-02,화북동,4926,164210223
2018-04-02,효돈동,566,18856035
2018-04-03,건입동,2172,65504737
2018-04-03,구좌읍,1496,45430972
2018-04-03,남원읍,1701,65787505
2018-04-03,노형동,13972,399496836
2018-04-03,대륜동,2217,72071280
2018-04-03,대정읍,3020,90740413
2018-04-03,대천동,1975,58140228
2018-04-03,도두동,458,33070502
2018-04-03,동홍동,3962,136546717
2018-04-03,봉개동,497,23551320
2018-04-03,삼도1동,3234,94707481
2018-04-03,삼도2동,1766,61209872
2018-04-03,삼양동,4653,122596816
2018-04-03,서홍동,1819,64933245
2018-04-03,성산읍,1300,36569832
2018-04-03,송산동,597,22951160
2018-04-03,아라동,6430,170046160
2018-04-03,안덕면,1325,40923670
2018-04-03,알수없음,209,7147707
2018-04-03,애월읍,5040,183683531
2018-04-03,연동,9765,260829550
2018-04-03,영천동,710,25357762
2018-04-03,예래동,501,17121573
2018-04-03,오라동,2946,92728361
2018-04-03,외도동,4708,120162424
2018-04-03,용담1동,1410,50422565
2018-04-03,용담2동,3105,89617081
2018-04-03,우도면,65,1496928
2018-04-03,이도1동,1837,49480911
2018-04-03,이도2동,10772,304571133
2018-04-03,이호동,620,18773451
2018-04-03,일도1동,661,22184840
2018-04-03,일도2동,6982,223589409
2018-04-03,정방동,422,13648928
2018-04-03,조천읍,3185,104130984
2018-04-03,중문동,1573,64168115
2018-04-03,중앙동,532,24989621
2018-04-03,천지동,532,22156767
2018-04-03,추자면,60,2332936
2018-04-03,표선면,1115,83506858
2018-04-03,한경면,705,23483418
2018-04-03,한림읍,2207,65680419
2018-04-03,화북동,4781,127753976
2018-04-03,효돈동,571,14773509
2018-04-04,건입동,2088,82993151
2018-04-04,구좌읍,1345,51231642
2018-04-04,남원읍,1616,76962535
2018-04-04,노형동,13403,406106249
2018-04-04,대륜동,2152,73184007
2018-04-04,대정읍,2917,99574380
2018-04-04,대천동,2124,80223784
2018-04-04,도두동,546,22128941
2018-04-04,동홍동,3631,138530146
2018-04-04,봉개동,610,15576384
2018-04-04,삼도1동,2981,94129542
2018-04-04,삼도2동,1673,46280670
2018-04-04,삼양동,4151,132301855
2018-04-04,서홍동,1821,64752800
2018-04-04,성산읍,1335,34302913
2018-04-04,송산동,547,17264668
2018-04-04,아라동,6151,179767165
2018-04-04,안덕면,1261,44669364
2018-04-04,알수없음,155,4052518
2018-04-04,애월읍,4857,156002068
2018-04-04,연동,9790,278205855
2018-04-04,영천동,760,34841966
2018-04-04,예래동,547,16053585
2018-04-04,오라동,3006,87218178
2018-04-04,외도동,4485,117641926
2018-04-04,용담1동,1418,49113524
2018-04-04,용담2동,3193,104243528
2018-04-04,우도면,80,6803483
2018-04-04,이도1동,1870,46762434
2018-04-04,이도2동,10833,300912288
2018-04-04,이호동,670,19905373
2018-04-04,일도1동,690,23588966
2018-04-04,일도2동,7180,211670182
2018-04-04,정방동,392,13423099
2018-04-04,조천읍,3140,97804852
2018-04-04,중문동,1569,74355459
2018-04-04,중앙동,635,36162715
2018-04-04,천지동,532,17287237
2018-04-04,추자면,90,2294248
2018-04-04,표선면,962,30044059
2018-04-04,한경면,695,20893752
2018-04-04,한림읍,2248,86441143
2018-04-04,화북동,4568,131590486
2018-04-04,효돈동,562,16642437
2018-04-05,건입동,1978,72550912
2018-04-05,구좌읍,1191,37959078
2018-04-05,남원읍,1677,77609815
2018-04-05,노형동,13278,367193513
2018-04-05,대륜동,2272,83576545
2018-04-05,대정읍,2804,78431439
2018-04-05,대천동,2010,88127569
2018-04-05,도두동,516,23777298
2018-04-05,동홍동,3734,138849546
2018-04-05,봉개동,478,13617432
2018-04-05,삼도1동,3149,113843109
2018-04-05,삼도2동,1801,56772210
2018-04-05,삼양동,4435,120823071
2018-04-05,서홍동,1771,63229038
2018-04-05,성산읍,1399,42683380
2018-04-05,송산동,571,20895439
2018-04-05,아라동,6117,162823830
2018-04-05,안덕면,1241,45592022
2018-04-05,알수없음,115,2400491
2018-04-05,애월읍,4821,142745279
2018-04-05,연동,10271,327199941
2018-04-05,영천동,714,28266048
2018-04-05,예래동,498,17089482
2018-04-05,오라동,2758,73544450
2018-04-05,외도동,4570,120230797
2018-04-05,용담1동,1360,40722990
2018-04-05,용담2동,3279,89600416
2018-04-05,우도면,95,3294978
2018-04-05,이도1동,1815,65897296
2018-04-05,이도2동,11122,311710070
2018-04-05,이호동,691,17695494
2018-04-05,일도1동,590,23958089
2018-04-05,일도2동,6850,183467275
2018-04-05,정방동,447,11733624
2018-04-05,조천읍,3244,118917736
2018-04-05,중문동,1638,53649195
2018-04-05,중앙동,626,25022158
2018-04-05,천지동,522,21579373
2018-04-05,추자면,115,3531619
2018-04-05,표선면,1232,48127127
2018-04-05,한경면,765,33584854
2018-04-05,한림읍,2261,70281713
2018-04-05,화북동,4741,139525246
2018-04-05,효돈동,572,22146004
2018-04-06,건입동,2147,79674315
2018-04-06,구좌읍,1410,48093598
2018-04-06,남원읍,1702,58687117
2018-04-06,노형동,13571,383214486
2018-04-06,대륜동,2242,73174781
2018-04-06,대정읍,3362,113409754
2018-04-06,대천동,2049,70212222
2018-04-06,도두동,591,22907512
2018-04-06,동홍동,3835,126092227
2018-04-06,봉개동,492,17574321
2018-04-06,삼도1동,3036,85044309
2018-04-06,삼도2동,1621,43792832
2018-04-06,삼양동,4540,137359165
2018-04-06,서홍동,1787,57159536
2018-04-06,성산읍,1528,54494527
2018-04-06,송산동,620,22810693
2018-04-06,아라동,6350,181675179
2018-04-06,안덕면,1321,47640701
2018-04-06,알수없음,155,7957031
2018-04-06,애월읍,5234,200349676
2018-04-06,연동,9703,302320050
2018-04-06,영천동,780,30401973
2018-04-06,예래동,512,24744597
2018-04-06,오라동,2819,91431698
2018-04-06,외도동,4692,151182367
2018-04-06,용담1동,1478,56545538
2018-04-06,용담2동,3180,92019111
2018-04-06,우도면,100,2732266
2018-04-06,이도1동,1970,59078709
2018-04-06,이도2동,10937,323595857
2018-04-06,이호동,661,30130314
2018-04-06,일도1동,606,24299189
2018-04-06,일도2동,6850,201348471
2018-04-06,정방동,428,16314283
2018-04-06,조천읍,3136,94620283
2018-04-06,중문동,1598,52869632
2018-04-06,중앙동,502,18872899
2018-04-06,천지동,577,23621554
2018-04-06,추자면,90,2491061
2018-04-06,표선면,1068,38012200
2018-04-06,한경면,649,26990931
2018-04-06,한림읍,2356,77203442
2018-04-06,화북동,4810,131780306
2018-04-06,효돈동,581,19521469
2018-04-07,건입동,2124,83873203
2018-04-07,구좌읍,1628,70617257
2018-04-07,남원읍,1880,71464399
2018-04-07,노형동,14319,456370046
2018-04-07,대륜동,2481,92050655
2018-04-07,대정읍,3472,135189115
2018-04-07,대천동,2286,75060475
2018-04-07,도두동,493,17386487
2018-04-07,동홍동,4421,163364048
2018-04-07,봉개동,508,20023719
2018-04-07,삼도1동,3452,131079359
2018-04-07,삼도2동,1986,64535155
2018-04-07,삼양동,5011,163868406
2018-04-07,서홍동,2163,87342177
2018-04-07,성산읍,1686,64367408
2018-04-07,송산동,531,20856007
2018-04-07,아라동,7263,229751639
2018-04-07,안덕면,1260,53012679
2018-04-07,알수없음,155,5658070
2018-04-07,애월읍,5207,167480551
2018-04-07,연동,10475,364803141
2018-04-07,영천동,769,27030264
2018-04-07,예래동,566,18780444
2018-04-07,오라동,3598,114954795
2018-04-07,외도동,4959,162698218
2018-04-07,용담1동,1359,46660953
2018-04-07,용담2동,3493,118237125
2018-04-07,우도면,115,3621990
2018-04-07,이도1동,1935,63527382
2018-04-07,이도2동,11983,382579731
2018-04-07,이호동,765,21625798
2018-04-07,일도1동,576,17638951
2018-04-07,일도2동,7976,256415527
2018-04-07,정방동,467,16745159
2018-04-07,조천읍,3372,119646102
2018-04-07,중문동,1751,63768686
2018-04-07,중앙동,705,27301328
2018-04-07,천지동,695,23690448
2018-04-07,추자면,55,1495589
2018-04-07,표선면,1101,41189427
2018-04-07,한경면,720,28103137
2018-04-07,한림읍,2655,93293781
2018-04-07,화북동,5714,184297902
2018-04-07,효돈동,734,27296071
2018-04-08,건입동,2524,75123416
2018-04-08,구좌읍,1462,48756552
2018-04-08,남원읍,1806,65146773
2018-04-08,노형동,13511,439552344
2018-04-08,대륜동,2361,85455284
2018-04-08,대정읍,3354,118458192
2018-04-08,대천동,2282,89894568
2018-04-08,도두동,572,16485353
2018-04-08,동홍동,4337,163853154
2018-04-08,봉개동,587,17928416
2018-04-08,삼도1동,3459,110823214
2018-04-08,삼도2동,1845,59608834
2018-04-08,삼양동,4980,164279714
2018-04-08,서홍동,2030,79213233
2018-04-08,성산읍,1507,51401695
2018-04-08,송산동,552,21851528
2018-04-08,아라동,6973,236451731
2018-04-08,안덕면,1235,45112738
2018-04-08,알수없음,200,8079047
2018-04-08,애월읍,4995,181780329
2018-04-08,연동,10387,342028702
2018-04-08,영천동,665,26734202
2018-04-08,예래동,498,16703941
2018-04-08,오라동,3145,95108927
2018-04-08,외도동,4996,164643232
2018-04-08,용담1동,1310,47694319
2018-04-08,용담2동,3254,99197023
2018-04-08,우도면,70,3014242
2018-04-08,이도1동,1906,61677600
2018-04-08,이도2동,11874,379891657
2018-04-08,이호동,781,26064849
2018-04-08,일도1동,645,25115059
2018-04-08,일도2동,8037,245193929
2018-04-08,정방동,492,23323309
2018-04-08,조천읍,3478,112255911
2018-04-08,중문동,1682,60821256
2018-04-08,중앙동,715,35050534
2018-04-08,천지동,710,31447938
2018-04-08,추자면,109,1611851
2018-04-08,표선면,1081,42050781
2018-04-08,한경면,714,27265814
2018-04-08,한림읍,2791,106589111
2018-04-08,화북동,5242,174674434
2018-04-08,효돈동,655,23668872
2018-04-09,건입동,1970,91067732
2018-04-09,구좌읍,1376,43346630
2018-04-09,남원읍,1752,60608868
2018-04-09,노형동,13348,393099195
2018-04-09,대륜동,2307,87027218
2018-04-09,대정읍,2987,100808875
2018-04-09,대천동,2024,71730231
2018-04-09,도두동,502,15638831
2018-04-09,동홍동,3946,138950372
2018-04-09,봉개동,472,16131309
2018-04-09,삼도1동,2947,92119698
2018-04-09,삼도2동,1637,47561192
2018-04-09,삼양동,4335,118102410
2018-04-09,서홍동,1777,73479597
2018-04-09,성산읍,1285,46690960
2018-04-09,송산동,637,27205303
2018-04-09,아라동,6166,181456540
2018-04-09,안덕면,1375,49256321
2018-04-09,알수없음,115,6777394
2018-04-09,애월읍,4812,144178372
2018-04-09,연동,9921,276566823
2018-04-09,영천동,706,24091365
2018-04-09,예래동,581,16696699
2018-04-09,오라동,2822,80775187
2018-04-09,외도동,4679,141031077
2018-04-09,용담1동,1320,57571315
2018-04-09,용담2동,3279,99204712
2018-04-09,우도면,90,7314413
2018-04-09,이도1동,1860,52792008
2018-04-09,이도2동,11100,326426925
2018-04-09,이호동,635,20882741
2018-04-09,일도1동,606,16871787
2018-04-09,일도2동,6888,182006159
2018-04-09,정방동,333,10256288
2018-04-09,조천읍,3299,107791266
2018-04-09,중문동,1547,53452283
2018-04-09,중앙동,621,26780528
2018-04-09,천지동,592,43556042
2018-04-09,추자면,99,2658312
2018-04-09,표선면,1095,39537499
2018-04-09,한경면,646,20386791
2018-04-09,한림읍,2298,75354602
2018-04-09,화북동,4990,156212026
2018-04-09,효돈동,695,20105256
2018-04-10,건입동,2083,66085095
2018-04-10,구좌읍,1538,56679755
2018-04-10,남원읍,1792,54603946
