,resident_base_year,resident_base_month,resident_emd_nm,resident_sex,resident_resid_reg_pop,resident_foreign_pop,resident_total_pop
2995,2020,11,중앙동,여성,1856,41,1897
2996,2020,11,천지동,남성,1773,60,1833
2997,2020,11,천지동,여성,1750,50,1800
2998,2020,11,추자면,남성,901,263,1164
2999,2020,11,추자면,여성,770,13,783
3000,2020,11,표선면,남성,6313,245,6558
3001,2020,11,표선면,여성,6021,128,6149
3002,2020,11,한경면,남성,4538,265,4803
3003,2020,11,한경면,여성,4481,130,4611
3004,2020,11,한림읍,남성,10893,2190,13083
3005,2020,11,한림읍,여성,10355,1189,11544
3006,2020,11,화북동,남성,12174,193,12367
3007,2020,11,화북동,여성,12327,176,12503
3008,2020,11,효돈동,남성,2654,48,2702
3009,2020,11,효돈동,여성,2581,25,2606
3010,2020,12,건입동,남성,4641,145,4786
3011,2020,12,건입동,여성,4450,89,4539
3012,2020,12,구좌읍,남성,7991,406,8397
3013,2020,12,구좌읍,여성,7555,177,7732
3014,2020,12,남원읍,남성,9698,468,10166
3015,2020,12,남원읍,여성,9068,235,9303
3016,2020,12,노형동,남성,27019,1128,28147
3017,2020,12,노형동,여성,28068,975,29043
3018,2020,12,대륜동,남성,7464,100,7564
3019,2020,12,대륜동,여성,7301,98,7399
3020,2020,12,대정읍,남성,10555,926,11481
3021,2020,12,대정읍,여성,11206,764,11970
3022,2020,12,대천동,남성,7100,76,7176
3023,2020,12,대천동,여성,6821,113,6934
3024,2020,12,도두동,남성,1714,52,1766
3025,2020,12,도두동,여성,1548,53,1601
3026,2020,12,동홍동,남성,11351,477,11828
3027,2020,12,동홍동,여성,11882,512,12394
3028,2020,12,봉개동,남성,2747,38,2785
3029,2020,12,봉개동,여성,2538,49,2587
3030,2020,12,삼도1동,남성,6646,52,6698
3031,2020,12,삼도1동,여성,6940,81,7021
3032,2020,12,삼도2동,남성,4149,156,4305
3033,2020,12,삼도2동,여성,3856,114,3970
3034,2020,12,삼양동,남성,12974,90,13064
3035,2020,12,삼양동,여성,12863,152,13015
3036,2020,12,서홍동,남성,5251,76,5327
3037,2020,12,서홍동,여성,5367,52,5419
3038,2020,12,성산읍,남성,8058,1108,9166
3039,2020,12,성산읍,여성,7354,552,7906
3040,2020,12,송산동,남성,2202,377,2579
3041,2020,12,송산동,여성,1969,110,2079
3042,2020,12,아라동,남성,18421,554,18975
3043,2020,12,아라동,여성,18649,513,19162
3044,2020,12,안덕면,남성,6174,266,6440
3045,2020,12,안덕면,여성,5808,275,6083
3046,2020,12,애월읍,남성,19025,504,19529
3047,2020,12,애월읍,여성,17888,481,18369
3048,2020,12,연동,남성,20519,935,21454
3049,2020,12,연동,여성,21391,1071,22462
3050,2020,12,영천동,남성,2661,125,2786
3051,2020,12,영천동,여성,2538,47,2585
3052,2020,12,예래동,남성,2022,120,2142
3053,2020,12,예래동,여성,1916,142,2058
3054,2020,12,오라동,남성,7956,97,8053
3055,2020,12,오라동,여성,7790,123,7913
3056,2020,12,외도동,남성,11059,116,11175
3057,2020,12,외도동,여성,10996,182,11178
3058,2020,12,용담1동,남성,3609,38,3647
3059,2020,12,용담1동,여성,3441,52,3493
3060,2020,12,용담2동,남성,7458,69,7527
3061,2020,12,용담2동,여성,7340,147,7487
3062,2020,12,우도면,남성,908,11,919
3063,2020,12,우도면,여성,832,15,847
3064,2020,12,이도1동,남성,3826,54,3880
3065,2020,12,이도1동,여성,3857,71,3928
3066,2020,12,이도2동,남성,24446,248,24694
3067,2020,12,이도2동,여성,25388,341,25729
3068,2020,12,이호동,남성,2386,81,2467
3069,2020,12,이호동,여성,2186,93,2279
3070,2020,12,일도1동,남성,1362,48,1410
3071,2020,12,일도1동,여성,1222,32,1254
3072,2020,12,일도2동,남성,16280,83,16363
3073,2020,12,일도2동,여성,16782,208,16990
3074,2020,12,정방동,남성,1109,60,1169
3075,2020,12,정방동,여성,1087,59,1146
3076,2020,12,조천읍,남성,12958,310,13268
3077,2020,12,조천읍,여성,12381,256,12637
3078,2020,12,중문동,남성,5975,148,6123
3079,2020,12,중문동,여성,5611,143,5754
3080,2020,12,중앙동,남성,1668,35,1703
3081,2020,12,중앙동,여성,1851,38,1889
3082,2020,12,천지동,남성,1772,61,1833
3083,2020,12,천지동,여성,1752,51,1803
3084,2020,12,추자면,남성,903,274,1177
3085,2020,12,추자면,여성,774,12,786
3086,2020,12,표선면,남성,6306,241,6547
3087,2020,12,표선면,여성,6019,125,6144
3088,2020,12,한경면,남성,4555,264,4819
3089,2020,12,한경면,여성,4474,129,4603
3090,2020,12,한림읍,남성,10886,2184,13070
3091,2020,12,한림읍,여성,10363,1176,11539
3092,2020,12,화북동,남성,12150,191,12341
3093,2020,12,화북동,여성,12306,172,12478
3094,2020,12,효돈동,남성,2655,48,2703
3095,2020,12,효돈동,여성,2598,23,2621
3096,2021,1,건입동,남성,4610,149,4759
3097,2021,1,건입동,여성,4432,88,4520
3098,2021,1,구좌읍,남성,7970,409,8379
3099,2021,1,구좌읍,여성,7542,178,7720
3100,2021,1,남원읍,남성,9689,463,10152
3101,2021,1,남원읍,여성,9067,233,9300
3102,2021,1,노형동,남성,27033,1117,28150
3103,2021,1,노형동,여성,28073,960,29033
3104,2021,1,대륜동,남성,7515,100,7615
3105,2021,1,대륜동,여성,7311,96,7407
3106,2021,1,대정읍,남성,10597,918,11515
3107,2021,1,대정읍,여성,11219,769,11988
3108,2021,1,대천동,남성,7083,73,7156
3109,2021,1,대천동,여성,6817,110,6927
3110,2021,1,도두동,남성,1724,52,1776
3111,2021,1,도두동,여성,1546,48,1594
3112,2021,1,동홍동,남성,11334,471,11805
3113,2021,1,동홍동,여성,11853,508,12361
3114,2021,1,봉개동,남성,2752,38,2790
3115,2021,1,봉개동,여성,2535,47,2582
3116,2021,1,삼도1동,남성,6646,53,6699
3117,2021,1,삼도1동,여성,6933,83,7016
3118,2021,1,삼도2동,남성,4126,154,4280
3119,2021,1,삼도2동,여성,3823,110,3933
3120,2021,1,삼양동,남성,12962,85,13047
3121,2021,1,삼양동,여성,12882,150,13032
3122,2021,1,서홍동,남성,5313,77,5390
3123,2021,1,서홍동,여성,5430,54,5484
3124,2021,1,성산읍,남성,8045,1109,9154
3125,2021,1,성산읍,여성,7352,547,7899
3126,2021,1,송산동,남성,2176,372,2548
3127,2021,1,송산동,여성,1969,106,2075
3128,2021,1,아라동,남성,18592,546,19138
3129,2021,1,아라동,여성,18824,499,19323
3130,2021,1,안덕면,남성,6208,262,6470
3131,2021,1,안덕면,여성,5826,272,6098
3132,2021,1,애월읍,남성,19026,489,19515
3133,2021,1,애월읍,여성,17910,479,18389
3134,2021,1,연동,남성,20506,930,21436
3135,2021,1,연동,여성,21402,1061,22463
3136,2021,1,영천동,남성,2647,124,2771
3137,2021,1,영천동,여성,2528,47,2575
3138,2021,1,예래동,남성,2018,120,2138
3139,2021,1,예래동,여성,1916,138,2054
3140,2021,1,오라동,남성,7955,98,8053
3141,2021,1,오라동,여성,7758,130,7888
3142,2021,1,외도동,남성,11078,113,11191
3143,2021,1,외도동,여성,11013,179,11192
3144,2021,1,용담1동,남성,3578,36,3614
3145,2021,1,용담1동,여성,3413,51,3464
3146,2021,1,용담2동,남성,7437,66,7503
3147,2021,1,용담2동,여성,7312,142,7454
3148,2021,1,우도면,남성,906,12,918
3149,2021,1,우도면,여성,835,14,849
3150,2021,1,이도1동,남성,3793,53,3846
3151,2021,1,이도1동,여성,3842,70,3912
3152,2021,1,이도2동,남성,24431,247,24678
3153,2021,1,이도2동,여성,25370,334,25704
3154,2021,1,이호동,남성,2378,86,2464
3155,2021,1,이호동,여성,2186,90,2276
3156,2021,1,일도1동,남성,1347,47,1394
3157,2021,1,일도1동,여성,1214,32,1246
3158,2021,1,일도2동,남성,16179,81,16260
3159,2021,1,일도2동,여성,16709,206,16915
3160,2021,1,정방동,남성,1101,60,1161
3161,2021,1,정방동,여성,1083,58,1141
3162,2021,1,조천읍,남성,12963,309,13272
3163,2021,1,조천읍,여성,12398,249,12647
3164,2021,1,중문동,남성,5946,144,6090
3165,2021,1,중문동,여성,5597,143,5740
3166,2021,1,중앙동,남성,1660,35,1695
3167,2021,1,중앙동,여성,1843,38,1881
3168,2021,1,천지동,남성,1771,60,1831
3169,2021,1,천지동,여성,1744,50,1794
3170,2021,1,추자면,남성,891,261,1152
3171,2021,1,추자면,여성,772,12,784
3172,2021,1,표선면,남성,6309,238,6547
3173,2021,1,표선면,여성,6030,123,6153
3174,2021,1,한경면,남성,4554,261,4815
3175,2021,1,한경면,여성,4487,128,4615
3176,2021,1,한림읍,남성,10889,2182,13071
3177,2021,1,한림읍,여성,10374,1171,11545
3178,2021,1,화북동,남성,12148,193,12341
3179,2021,1,화북동,여성,12287,171,12458
3180,2021,1,효돈동,남성,2667,45,2712
3181,2021,1,효돈동,여성,2605,22,2627
3182,2021,2,건입동,남성,4577,146,4723
3183,2021,2,건입동,여성,4407,85,4492
3184,2021,2,구좌읍,남성,7979,402,8381
3185,2021,2,구좌읍,여성,7551,181,7732
3186,2021,2,남원읍,남성,9687,456,10143
3187,2021,2,남원읍,여성,9064,230,9294
3188,2021,2,노형동,남성,27043,1114,28157
3189,2021,2,노형동,여성,28103,943,29046
3190,2021,2,대륜동,남성,7553,95,7648
3191,2021,2,대륜동,여성,7353,96,7449
3192,2021,2,대정읍,남성,10651,922,11573
3193,2021,2,대정읍,여성,11296,774,12070
3194,2021,2,대천동,남성,7068,72,7140
3195,2021,2,대천동,여성,6841,109,6950
3196,2021,2,도두동,남성,1719,50,1769
3197,2021,2,도두동,여성,1545,48,1593
3198,2021,2,동홍동,남성,11320,460,11780
3199,2021,2,동홍동,여성,11899,491,12390
3200,2021,2,봉개동,남성,2762,37,2799
3201,2021,2,봉개동,여성,2545,45,2590
3202,2021,2,삼도1동,남성,6641,53,6694
3203,2021,2,삼도1동,여성,6928,84,7012
3204,2021,2,삼도2동,남성,4126,151,4277
3205,2021,2,삼도2동,여성,3821,108,3929
3206,2021,2,삼양동,남성,12961,83,13044
3207,2021,2,삼양동,여성,12891,149,13040
3208,2021,2,서홍동,남성,5336,75,5411
3209,2021,2,서홍동,여성,5436,53,5489
3210,2021,2,성산읍,남성,8055,1105,9160
3211,2021,2,성산읍,여성,7348,545,7893
3212,2021,2,송산동,남성,2171,362,2533
3213,2021,2,송산동,여성,1946,104,2050
3214,2021,2,아라동,남성,18768,539,19307
3215,2021,2,아라동,여성,19068,474,19542
3216,2021,2,안덕면,남성,6214,263,6477
3217,2021,2,안덕면,여성,5835,266,6101
3218,2021,2,애월읍,남성,19017,472,19489
3219,2021,2,애월읍,여성,17989,478,18467
3220,2021,2,연동,남성,20510,928,21438
3221,2021,2,연동,여성,21416,1054,22470
3222,2021,2,영천동,남성,2640,120,2760
3223,2021,2,영천동,여성,2542,46,2588
3224,2021,2,예래동,남성,2013,119,2132
3225,2021,2,예래동,여성,1904,137,2041
3226,2021,2,오라동,남성,7972,97,8069
3227,2021,2,오라동,여성,7780,130,7910
3228,2021,2,외도동,남성,11061,111,11172
3229,2021,2,외도동,여성,10997,176,11173
3230,2021,2,용담1동,남성,3581,36,3617
3231,2021,2,용담1동,여성,3412,51,3463
3232,2021,2,용담2동,남성,7437,67,7504
3233,2021,2,용담2동,여성,7265,142,7407
3234,2021,2,우도면,남성,910,12,922
3235,2021,2,우도면,여성,836,14,850
3236,2021,2,이도1동,남성,3768,53,3821
3237,2021,2,이도1동,여성,3804,72,3876
3238,2021,2,이도2동,남성,24314,249,24563
3239,2021,2,이도2동,여성,25324,328,25652
3240,2021,2,이호동,남성,2370,85,2455
3241,2021,2,이호동,여성,2184,84,2268
3242,2021,2,일도1동,남성,1339,46,1385
3243,2021,2,일도1동,여성,1205,35,1240
3244,2021,2,일도2동,남성,16176,82,16258
3245,2021,2,일도2동,여성,16714,200,16914
3246,2021,2,정방동,남성,1093,64,1157
3247,2021,2,정방동,여성,1064,56,1120
3248,2021,2,조천읍,남성,12980,299,13279
3249,2021,2,조천읍,여성,12427,246,12673
3250,2021,2,중문동,남성,5938,146,6084
3251,2021,2,중문동,여성,5601,144,5745
3252,2021,2,중앙동,남성,1648,32,1680
3253,2021,2,중앙동,여성,1819,39,1858
3254,2021,2,천지동,남성,1779,59,1838
3255,2021,2,천지동,여성,1724,50,1774
3256,2021,2,추자면,남성,891,255,1146
3257,2021,2,추자면,여성,762,12,774
3258,2021,2,표선면,남성,6316,236,6552
3259,2021,2,표선면,여성,6041,126,6167
3260,2021,2,한경면,남성,4566,260,4826
3261,2021,2,한경면,여성,4510,127,4637
3262,2021,2,한림읍,남성,10896,2147,13043
3263,2021,2,한림읍,여성,10371,1157,11528
3264,2021,2,화북동,남성,12154,186,12340
3265,2021,2,화북동,여성,12280,171,12451
3266,2021,2,효돈동,남성,2673,44,2717
3267,2021,2,효돈동,여성,2616,21,2637
3268,2021,3,건입동,남성,4527,144,4671
3269,2021,3,건입동,여성,4390,87,4477
3270,2021,3,구좌읍,남성,7925,399,8324
3271,2021,3,구좌읍,여성,7487,174,7661
3272,2021,3,남원읍,남성,9666,452,10118
3273,2021,3,남원읍,여성,9038,228,9266
3274,2021,3,노형동,남성,27009,1122,28131
3275,2021,3,노형동,여성,28074,950,29024
3276,2021,3,대륜동,남성,7568,93,7661
3277,2021,3,대륜동,여성,7390,95,7485
3278,2021,3,대정읍,남성,10628,915,11543
3279,2021,3,대정읍,여성,11255,772,12027
3280,2021,3,대천동,남성,7054,77,7131
3281,2021,3,대천동,여성,6804,113,6917
3282,2021,3,도두동,남성,1719,50,1769
3283,2021,3,도두동,여성,1551,47,1598
3284,2021,3,동홍동,남성,11328,455,11783
3285,2021,3,동홍동,여성,11875,487,12362
3286,2021,3,봉개동,남성,2754,36,2790
3287,2021,3,봉개동,여성,2527,45,2572
3288,2021,3,삼도1동,남성,6616,51,6667
3289,2021,3,삼도1동,여성,6907,84,6991
3290,2021,3,삼도2동,남성,4123,151,4274
3291,2021,3,삼도2동,여성,3818,109,3927
3292,2021,3,삼양동,남성,12933,76,13009
3293,2021,3,삼양동,여성,12837,148,12985
3294,2021,3,서홍동,남성,5314,68,5382
3295,2021,3,서홍동,여성,5443,53,5496
3296,2021,3,성산읍,남성,8081,1091,9172
3297,2021,3,성산읍,여성,7338,536,7874
3298,2021,3,송산동,남성,2145,356,2501
3299,2021,3,송산동,여성,1916,106,2022
3300,2021,3,아라동,남성,18844,548,19392
3301,2021,3,아라동,여성,19228,481,19709
3302,2021,3,안덕면,남성,6240,257,6497
3303,2021,3,안덕면,여성,5855,268,6123
3304,2021,3,애월읍,남성,19027,467,19494
3305,2021,3,애월읍,여성,18045,476,18521
3306,2021,3,연동,남성,20535,909,21444
3307,2021,3,연동,여성,21414,1043,22457
3308,2021,3,영천동,남성,2630,118,2748
3309,2021,3,영천동,여성,2535,46,2581
3310,2021,3,예래동,남성,2007,116,2123
3311,2021,3,예래동,여성,1918,137,2055
3312,2021,3,오라동,남성,7999,94,8093
3313,2021,3,오라동,여성,7767,126,7893
3314,2021,3,외도동,남성,11027,110,11137
3315,2021,3,외도동,여성,10976,177,11153
3316,2021,3,용담1동,남성,3565,35,3600
3317,2021,3,용담1동,여성,3374,50,3424
3318,2021,3,용담2동,남성,7426,67,7493
3319,2021,3,용담2동,여성,7200,137,7337
3320,2021,3,우도면,남성,907,13,920
3321,2021,3,우도면,여성,827,14,841
3322,2021,3,이도1동,남성,3743,55,3798
3323,2021,3,이도1동,여성,3791,72,3863
3324,2021,3,이도2동,남성,24287,246,24533
3325,2021,3,이도2동,여성,25254,332,25586
3326,2021,3,이호동,남성,2371,85,2456
3327,2021,3,이호동,여성,2192,82,2274
3328,2021,3,일도1동,남성,1316,46,1362
3329,2021,3,일도1동,여성,1169,34,1203
3330,2021,3,일도2동,남성,16107,82,16189
3331,2021,3,일도2동,여성,16607,197,16804
3332,2021,3,정방동,남성,1078,62,1140
3333,2021,3,정방동,여성,1044,55,1099
3334,2021,3,조천읍,남성,12960,288,13248
3335,2021,3,조천읍,여성,12364,246,12610
3336,2021,3,중문동,남성,5942,147,6089
3337,2021,3,중문동,여성,5602,143,5745
3338,2021,3,중앙동,남성,1617,31,1648
3339,2021,3,중앙동,여성,1788,40,1828
3340,2021,3,천지동,남성,1750,58,1808
3341,2021,3,천지동,여성,1713,50,1763
3342,2021,3,추자면,남성,878,254,1132
3343,2021,3,추자면,여성,758,11,769
3344,2021,3,표선면,남성,6302,235,6537
3345,2021,3,표선면,여성,6005,121,6126
3346,2021,3,한경면,남성,4564,258,4822
3347,2021,3,한경면,여성,4488,126,4614
3348,2021,3,한림읍,남성,10906,2128,13034
3349,2021,3,한림읍,여성,10308,1152,11460
3350,2021,3,화북동,남성,12135,178,12313
3351,2021,3,화북동,여성,12287,165,12452
3352,2021,3,효돈동,남성,2653,41,2694
3353,2021,3,효돈동,여성,2609,20,2629
3354,2021,4,건입동,남성,4538,140,4678
3355,2021,4,건입동,여성,4384,86,4470
3356,2021,4,구좌읍,남성,7930,392,8322
3357,2021,4,구좌읍,여성,7495,174,7669
3358,2021,4,남원읍,남성,9685,440,10125
3359,2021,4,남원읍,여성,9044,221,9265
3360,2021,4,노형동,남성,27056,1135,28191
3361,2021,4,노형동,여성,28166,955,29121
3362,2021,4,대륜동,남성,7619,95,7714
3363,2021,4,대륜동,여성,7414,95,7509
3364,2021,4,대정읍,남성,10622,909,11531
3365,2021,4,대정읍,여성,11237,773,12010
3366,2021,4,대천동,남성,7064,76,7140
3367,2021,4,대천동,여성,6814,111,6925
3368,2021,4,도두동,남성,1726,50,1776
3369,2021,4,도두동,여성,1557,48,1605
3370,2021,4,동홍동,남성,11321,437,11758
3371,2021,4,동홍동,여성,11872,474,12346
3372,2021,4,봉개동,남성,2744,36,2780
3373,2021,4,봉개동,여성,2527,46,2573
3374,2021,4,삼도1동,남성,6617,51,6668
3375,2021,4,삼도1동,여성,6886,83,6969
3376,2021,4,삼도2동,남성,4101,145,4246
3377,2021,4,삼도2동,여성,3822,103,3925
3378,2021,4,삼양동,남성,12938,79,13017
3379,2021,4,삼양동,여성,12829,147,12976
3380,2021,4,서홍동,남성,5342,72,5414
3381,2021,4,서홍동,여성,5468,55,5523
3382,2021,4,성산읍,남성,8083,1050,9133
3383,2021,4,성산읍,여성,7354,512,7866
3384,2021,4,송산동,남성,2149,353,2502
3385,2021,4,송산동,여성,1912,104,2016
3386,2021,4,아라동,남성,18889,558,19447
3387,2021,4,아라동,여성,19287,479,19766
3388,2021,4,안덕면,남성,6261,251,6512
3389,2021,4,안덕면,여성,5860,268,6128
3390,2021,4,애월읍,남성,19031,462,19493
3391,2021,4,애월읍,여성,18096,491,18587
3392,2021,4,연동,남성,20534,894,21428
3393,2021,4,연동,여성,21415,1040,22455
3394,2021,4,영천동,남성,2622,116,2738
3395,2021,4,영천동,여성,2529,47,2576
3396,2021,4,예래동,남성,2004,118,2122
3397,2021,4,예래동,여성,1904,135,2039
3398,2021,4,오라동,남성,8002,93,8095
3399,2021,4,오라동,여성,7788,124,7912
3400,2021,4,외도동,남성,11021,98,11119
3401,2021,4,외도동,여성,10961,173,11134
3402,2021,4,용담1동,남성,3579,32,3611
3403,2021,4,용담1동,여성,3383,53,3436
3404,2021,4,용담2동,남성,7426,68,7494
3405,2021,4,용담2동,여성,7199,138,7337
3406,2021,4,우도면,남성,897,13,910
3407,2021,4,우도면,여성,825,14,839
3408,2021,4,이도1동,남성,3744,56,3800
3409,2021,4,이도1동,여성,3797,73,3870
3410,2021,4,이도2동,남성,24287,244,24531
3411,2021,4,이도2동,여성,25268,334,25602
3412,2021,4,이호동,남성,2372,83,2455
3413,2021,4,이호동,여성,2196,81,2277
3414,2021,4,일도1동,남성,1301,46,1347
3415,2021,4,일도1동,여성,1163,34,1197
3416,2021,4,일도2동,남성,16089,80,16169
3417,2021,4,일도2동,여성,16589,202,16791
3418,2021,4,정방동,남성,1074,63,1137
3419,2021,4,정방동,여성,1052,51,1103
3420,2021,4,조천읍,남성,12990,282,13272
3421,2021,4,조천읍,여성,12390,244,12634
3422,2021,4,중문동,남성,5956,151,6107
3423,2021,4,중문동,여성,5617,152,5769
3424,2021,4,중앙동,남성,1614,32,1646
3425,2021,4,중앙동,여성,1769,41,1810
3426,2021,4,천지동,남성,1746,58,1804
3427,2021,4,천지동,여성,1707,51,1758
3428,2021,4,추자면,남성,872,252,1124
3429,2021,4,추자면,여성,760,10,770
3430,2021,4,표선면,남성,6313,229,6542
3431,2021,4,표선면,여성,6021,121,6142
3432,2021,4,한경면,남성,4585,250,4835
3433,2021,4,한경면,여성,4512,118,4630
3434,2021,4,한림읍,남성,10906,2114,13020
3435,2021,4,한림읍,여성,10318,1149,11467
3436,2021,4,화북동,남성,12112,174,12286
3437,2021,4,화북동,여성,12268,162,12430
3438,2021,4,효돈동,남성,2660,40,2700
3439,2021,4,효돈동,여성,2607,19,2626
3440,2021,5,건입동,남성,4520,139,4659
3441,2021,5,건입동,여성,4380,88,4468
3442,2021,5,구좌읍,남성,7915,390,8305
3443,2021,5,구좌읍,여성,7487,171,7658
3444,2021,5,남원읍,남성,9662,438,10100
3445,2021,5,남원읍,여성,9040,216,9256
3446,2021,5,노형동,남성,27126,1135,28261
3447,2021,5,노형동,여성,28200,934,29134
3448,2021,5,대륜동,남성,7628,91,7719
3449,2021,5,대륜동,여성,7424,96,7520
3450,2021,5,대정읍,남성,10659,910,11569
3451,2021,5,대정읍,여성,11260,768,12028
3452,2021,5,대천동,남성,7083,73,7156
3453,2021,5,대천동,여성,6825,111,6936
3454,2021,5,도두동,남성,1724,49,1773
3455,2021,5,도두동,여성,1567,45,1612
3456,2021,5,동홍동,남성,11308,438,11746
3457,2021,5,동홍동,여성,11896,469,12365
3458,2021,5,봉개동,남성,2731,36,2767
3459,2021,5,봉개동,여성,2524,46,2570
3460,2021,5,삼도1동,남성,6630,52,6682
3461,2021,5,삼도1동,여성,6895,86,6981
3462,2021,5,삼도2동,남성,4114,145,4259
3463,2021,5,삼도2동,여성,3829,106,3935
3464,2021,5,삼양동,남성,12950,78,13028
3465,2021,5,삼양동,여성,12853,147,13000
3466,2021,5,서홍동,남성,5359,73,5432
3467,2021,5,서홍동,여성,5487,54,5541
3468,2021,5,성산읍,남성,8088,1035,9123
3469,2021,5,성산읍,여성,7360,490,7850
3470,2021,5,송산동,남성,2142,358,2500
3471,2021,5,송산동,여성,1901,104,2005
3472,2021,5,아라동,남성,18899,566,19465
3473,2021,5,아라동,여성,19344,476,19820
3474,2021,5,안덕면,남성,6285,246,6531
3475,2021,5,안덕면,여성,5879,264,6143
3476,2021,5,애월읍,남성,19075,472,19547
3477,2021,5,애월읍,여성,18148,502,18650
3478,2021,5,연동,남성,20541,886,21427
3479,2021,5,연동,여성,21412,1025,22437
3480,2021,5,영천동,남성,2606,114,2720
3481,2021,5,영천동,여성,2527,46,2573
3482,2021,5,예래동,남성,2021,112,2133
3483,2021,5,예래동,여성,1910,135,2045
3484,2021,5,오라동,남성,7995,90,8085
3485,2021,5,오라동,여성,7805,130,7935
3486,2021,5,외도동,남성,11045,100,11145
3487,2021,5,외도동,여성,10986,176,11162
3488,2021,5,용담1동,남성,3576,31,3607
3489,2021,5,용담1동,여성,3377,53,3430
3490,2021,5,용담2동,남성,7423,69,7492
3491,2021,5,용담2동,여성,7170,134,7304
3492,2021,5,우도면,남성,895,13,908
3493,2021,5,우도면,여성,824,14,838
3494,2021,5,이도1동,남성,3715,54,3769
3495,2021,5,이도1동,여성,3794,73,3867
3496,2021,5,이도2동,남성,24301,245,24546
3497,2021,5,이도2동,여성,25258,330,25588
3498,2021,5,이호동,남성,2358,83,2441
3499,2021,5,이호동,여성,2176,75,2251
3500,2021,5,일도1동,남성,1301,44,1345
3501,2021,5,일도1동,여성,1153,35,1188
3502,2021,5,일도2동,남성,16089,76,16165
3503,2021,5,일도2동,여성,16582,201,16783
3504,2021,5,정방동,남성,1078,63,1141
3505,2021,5,정방동,여성,1058,50,1108
3506,2021,5,조천읍,남성,13002,278,13280
3507,2021,5,조천읍,여성,12425,245,12670
3508,2021,5,중문동,남성,5930,156,6086
3509,2021,5,중문동,여성,5626,153,5779
3510,2021,5,중앙동,남성,1614,31,1645
3511,2021,5,중앙동,여성,1758,42,1800
3512,2021,5,천지동,남성,1755,58,1813
3513,2021,5,천지동,여성,1722,56,1778
3514,2021,5,추자면,남성,870,244,1114
3515,2021,5,추자면,여성,753,11,764
3516,2021,5,표선면,남성,6314,219,6533
3517,2021,5,표선면,여성,6023,120,6143
3518,2021,5,한경면,남성,4614,234,4848
3519,2021,5,한경면,여성,4536,102,4638
3520,2021,5,한림읍,남성,10891,2095,12986
3521,2021,5,한림읍,여성,10302,1147,11449
3522,2021,5,화북동,남성,12073,175,12248
3523,2021,5,화북동,여성,12230,161,12391
3524,2021,5,효돈동,남성,2661,41,2702
3525,2021,5,효돈동,여성,2605,19,2624
3526,2021,6,건입동,남성,4512,138,4650
3527,2021,6,건입동,여성,4371,89,4460
3528,2021,6,구좌읍,남성,7920,392,8312
3529,2021,6,구좌읍,여성,7481,162,7643
3530,2021,6,남원읍,남성,9668,427,10095
3531,2021,6,남원읍,여성,9049,210,9259
3532,2021,6,노형동,남성,27144,1151,28295
3533,2021,6,노형동,여성,28241,937,29178
3534,2021,6,대륜동,남성,7638,93,7731
3535,2021,6,대륜동,여성,7446,100,7546
3536,2021,6,대정읍,남성,10687,863,11550
3537,2021,6,대정읍,여성,11272,708,11980
3538,2021,6,대천동,남성,7048,71,7119
3539,2021,6,대천동,여성,6817,110,6927
3540,2021,6,도두동,남성,1730,43,1773
3541,2021,6,도두동,여성,1583,47,1630
3542,2021,6,동홍동,남성,11316,431,11747
3543,2021,6,동홍동,여성,11889,461,12350
3544,2021,6,봉개동,남성,2721,33,2754
3545,2021,6,봉개동,여성,2525,48,2573
3546,2021,6,삼도1동,남성,6627,51,6678
3547,2021,6,삼도1동,여성,6886,87,6973
3548,2021,6,삼도2동,남성,4114,145,4259
3549,2021,6,삼도2동,여성,3825,105,3930
3550,2021,6,삼양동,남성,12947,82,13029
3551,2021,6,삼양동,여성,12850,142,12992
3552,2021,6,서홍동,남성,5401,73,5474
3553,2021,6,서홍동,여성,5524,56,5580
3554,2021,6,성산읍,남성,8105,1029,9134
3555,2021,6,성산읍,여성,7373,465,7838
3556,2021,6,송산동,남성,2141,363,2504
3557,2021,6,송산동,여성,1903,103,2006
3558,2021,6,아라동,남성,18962,566,19528
3559,2021,6,아라동,여성,19397,471,19868
3560,2021,6,안덕면,남성,6306,248,6554
3561,2021,6,안덕면,여성,5899,261,6160
3562,2021,6,애월읍,남성,19122,466,19588
3563,2021,6,애월읍,여성,18215,495,18710
3564,2021,6,연동,남성,20525,865,21390
3565,2021,6,연동,여성,21385,1010,22395
3566,2021,6,영천동,남성,2618,112,2730
3567,2021,6,영천동,여성,2528,43,2571
3568,2021,6,예래동,남성,2013,109,2122
3569,2021,6,예래동,여성,1902,128,2030
3570,2021,6,오라동,남성,7969,89,8058
3571,2021,6,오라동,여성,7779,127,7906
3572,2021,6,외도동,남성,11061,98,11159
3573,2021,6,외도동,여성,11025,176,11201
3574,2021,6,용담1동,남성,3559,30,3589
3575,2021,6,용담1동,여성,3378,58,3436
3576,2021,6,용담2동,남성,7409,65,7474
3577,2021,6,용담2동,여성,7166,132,7298
3578,2021,6,우도면,남성,903,15,918
3579,2021,6,우도면,여성,819,14,833
3580,2021,6,이도1동,남성,3739,54,3793
3581,2021,6,이도1동,여성,3798,76,3874
3582,2021,6,이도2동,남성,24299,241,24540
3583,2021,6,이도2동,여성,25254,322,25576
3584,2021,6,이호동,남성,2356,81,2437
3585,2021,6,이호동,여성,2164,74,2238
