base_date,emd_nm,use_cnt,mct_cat_nm_0,mct_cat_nm_1,mct_cat_nm_2,mct_cat_nm_3,mct_cat_nm_4,mct_cat_nm_5,mct_cat_nm_6,mct_cat_nm_7,mct_cat_nm_8,mct_cat_nm_9,mct_cat_nm_10
2019-05,중문동,57422,676508432,582066465,30778786,88072293,45915352,66533051,1236468,16046529,513984120,88532212,18214898
2019-05,중앙동,17036,330055395,179747978,22389690,20128176,13700954,15397985,1551597,3389305,29768520,93391410,7489950
2019-05,천지동,18949,297926314,199723000,15865242,19379682,13581213,20167605,319638,3379245,30840109,93267663,4358700
2019-05,추자면,2870,20523016,57492255,687873,4425834,1399395,4011507,0,806610,15035411,14373289,1035066
2019-05,표선면,38344,479942969,427665349,15008708,49809921,22963292,43036000,1980954,10726410,246576371,113881962,13917780
2019-05,한경면,27501,299760080,316748013,13098645,47829468,19591860,22117797,383766,2783055,152315123,101937870,6025527
2019-05,한림읍,83037,828461918,992939321,46293829,117072678,62239986,83200469,3695376,12184320,595968209,179150736,24482482
2019-05,화북동,172711,1432691768,1988755474,105141086,206452581,145322466,178523835,11292039,50782362,450144337,435170452,62729257
2019-05,효돈동,25867,425970642,271477873,8203875,35283426,17008406,32600421,149298,2103198,90640873,49408821,9666344
2019-06,건입동,64625,578320484,695914804,38964147,88396490,49908138,54348280,5018016,15900237,386316144,99605766,35240133
2019-06,구좌읍,48869,479288066,491573937,21501867,64649291,33025275,45078276,1975443,7452375,297645655,151663421,11299854
2019-06,남원읍,56980,763564534,607548874,28367723,84668499,31508146,65948233,2878746,8360688,339721541,179293675,17571072
2019-06,노형동,451361,4664614515,4350760352,247108582,531494517,365670623,412526909,10054068,132086646,1417234315,589066661,334160612
2019-06,대륜동,79440,1227973868,764902905,52633181,116787860,67923729,95874766,1045587,7056084,149630612,106338985,25721390
2019-06,대정읍,98463,1310596041,944888852,139115277,112303534,101474523,132590052,1382760,12056565,228548299,176702404,25722732
2019-06,대천동,84111,1146187016,737610528,59216471,115982753,76012224,98973654,1213923,10833624,158390953,108782882,43707284
2019-06,도두동,18746,211779413,230754540,7984888,22379169,11260665,19469210,1003002,3759003,152904898,98083626,10412533
2019-06,동홍동,138496,2222134750,1198518053,80015361,172285884,98269049,139989620,7597415,25620138,299409878,192997575,58243626
2019-06,봉개동,23182,224390186,239767129,13567481,27643677,18625583,23735826,2004501,3971928,84434283,43422573,7445717
2019-06,삼도1동,99785,1067835509,1035090851,50494787,123230469,75096247,97224911,9472407,28878141,293952132,186906170,52538085
2019-06,삼도2동,58344,553945743,658037752,28521028,79715513,40087066,57479028,2863215,18178785,228765070,138364927,38647770
2019-06,삼양동,164241,1308960898,1621313849,83229329,211935576,128619476,177412618,10714887,40400640,462952862,448113890,87281910
2019-06,서홍동,63640,1230435509,613573199,31657439,84412989,50106546,73563283,1875243,11266488,116678094,105865709,19071171
2019-06,성산읍,48972,634732107,521567156,16518821,61579914,30841466,50069290,2833155,4882746,259175885,107080786,12494489
2019-06,송산동,18405,340897887,204027190,7441253,24088080,13750050,16109404,1274544,2045583,56343262,66599485,6722919
2019-06,아라동,233353,2162644406,2388459734,145593504,293360049,218333799,251084217,8118204,48774855,634457036,283024621,108807103
2019-06,안덕면,49191,575183297,478505204,29322202,68831889,37968942,66520528,2406804,5984445,246136427,76298433,16638360
2019-06,알수없음,6220,75545237,56562599,1756005,7107802,4987763,8307081,0,2161815,43434900,3247082,2997132
2019-06,애월읍,166383,1425107698,1854774899,91196894,204203893,127954314,166659756,7858185,23529966,1158896066,203672159,50101669
2019-06,연동,344267,3412634971,3659956929,213336776,434683181,273160340,319304087,8928822,136193093,1054984725,469765709,330200602
2019-06,영천동,27100,448257728,257125226,12796542,39514872,17858651,30297374,223947,3905295,65803795,45651775,6371538
2019-06,예래동,18699,243583387,193911199,6349899,27824038,11718344,23646648,0,4148280,109366597,71061590,8055078
2019-06,오라동,110380,1158979004,1210901545,78050598,141135407,94543501,116199786,7554579,26915223,337146613,115459961,53534312
2019-06,외도동,157083,1620199230,1537858179,84944494,175808565,117722685,177618029,8815596,27468327,524685276,124930968,50806194
2019-06,용담1동,44580,457237301,496477033,20413447,46332981,37581716,48461829,2411814,12115683,124847899,109507769,24117259
2019-06,용담2동,105203,1127942183,1064425754,43180889,125347194,72383081,97954367,3631248,23238885,329446913,309278522,61175370
2019-06,우도면,3050,57352879,23373504,389778,2194881,2534310,4113861,0,547092,22584086,10785178,948894
2019-06,이도1동,60311,602178200,564496290,25662072,70899015,45021115,53343949,2857704,20581581,196843102,99520975,51547815
2019-06,이도2동,379036,3395465549,4053002759,206852812,444793912,321917051,381810275,11578110,115430901,1227026711,647261590,244790279
2019-06,이호동,25570,265343182,282714550,15298737,32385642,16237265,31443661,1937367,6339153,117936903,27522235,8695957
2019-06,일도1동,22650,210936030,258242858,11231468,32315001,17801939,20914695,3066120,4632747,162386830,58355428,14237000
2019-06,일도2동,226755,1724824767,2408272009,116951719,259627719,207221874,210880620,10697853,68872470,1058791634,514165981,140617885
2019-06,정방동,11335,238774797,120380631,6545715,12483918,7607838,8658783,0,1548090,19094914,42415161,7487946
2019-06,조천읍,118904,849473739,1167661465,53465893,139259765,97853167,130245671,7392756,26990373,988328564,246889844,32616192
2019-06,중문동,58460,694097926,546494308,31218739,81077332,40971596,66943470,1113222,10652763,535317449,135162538,27457155
2019-06,중앙동,17146,348654116,166299286,12842283,24384672,10453721,18399025,453405,1530555,40912904,41875433,5893263
2019-06,천지동,18333,316663964,172564992,11242941,25192284,12018897,16350435,390279,3666318,41742421,101527098,5816760
2019-06,추자면,3160,30520471,66015768,992631,6706386,2054151,3271029,0,1034565,15352648,4348680,1267530
2019-06,표선면,38057,410709481,385092949,17674529,53629545,35093753,47122457,854205,10021503,199764735,104594572,14027800
2019-06,한경면,28082,345382525,318725779,10998353,43928181,15347087,21204724,688374,4774029,150101957,65657052,7208388
2019-06,한림읍,80757,802703155,940438035,35940887,112081716,59164447,78399085,5500980,13368684,600506168,156638855,30011042
2019-06,화북동,167427,1395530089,1725540747,85837669,199263833,135951026,173552863,6125226,40187214,479662964,335806776,82857333
2019-06,효돈동,24630,408301723,231900226,12084120,30133597,16418274,24934469,80160,5469918,78882802,53711309,8950205
2019-07,건입동,69440,606808919,729831149,40994048,75169250,52790871,63527223,6819520,15334830,423741720,187736886,43668905
2019-07,구좌읍,53339,537327782,520115109,20551658,68852811,36035042,50763863,1279670,7328813,354887996,146604843,9826094
2019-07,남원읍,59755,757430572,606526834,29319290,75629810,36496055,70056075,3045150,13424415,319669200,169275248,20940655
2019-07,노형동,473087,4746322708,4676167844,258387137,547206285,373060946,450275984,13702165,129832470,1520141764,530126850,360338048
2019-07,대륜동,85603,1325368280,802922787,54278800,108643680,77580936,102307833,1280175,10493900,155700526,137378588,34924862
2019-07,대정읍,92058,1279199891,855089739,86141792,103929505,82683857,106752407,2544190,17321500,249842098,151432260,32491206
2019-07,대천동,86550,1245219891,755169932,49176096,136898935,85735222,95474747,551965,9923250,154544956,90269313,40117746
2019-07,도두동,20905,240302389,216358514,6514526,24752575,12855489,19574103,924150,5791340,86756178,79498820,17331646
2019-07,동홍동,148753,2381049557,1270271348,74904773,163529100,112954115,158673120,5017276,26957910,308082177,163258177,68502588
2019-07,봉개동,24294,241389705,248552519,13171715,27407916,18872311,20564006,1822545,3557725,102626257,50419912,6694285
2019-07,삼도1동,103051,1077811965,1040711146,49558243,126387310,71706903,96759974,6805380,30864085,256880127,148424860,53247526
2019-07,삼도2동,60734,591726941,608803460,30369944,79353478,38672453,55097625,6682665,13730950,246527828,157205445,41190336
2019-07,삼양동,170716,1380683239,1701746754,90175482,181013715,137417107,177825102,11256450,38333540,469369479,444445811,90055793
2019-07,서홍동,68271,1313249378,629820247,43923688,83475995,46754509,73709298,1247350,18076475,106093185,68813930,21140442
2019-07,성산읍,52928,672431150,535225071,17761911,56432235,31806397,58575456,1381175,4139990,318350948,123414529,14754440
2019-07,송산동,19174,365062590,199245480,8792050,23236565,13752520,17590414,1189275,2871935,69519671,135496098,8614028
2019-07,아라동,246801,2311418782,2629196398,150987536,285625678,230429964,274164255,10426230,51071155,695191792,263518279,120844341
2019-07,안덕면,52161,572317172,516527915,52042727,57649790,38722094,67805696,529240,4688925,275517265,90897076,13986349
2019-07,알수없음,5901,85896625,59966225,2307345,5128275,3844821,6853860,568630,1204425,8881895,4320579,3344969
2019-07,애월읍,181847,1485348407,1900212069,100823157,203976570,141346352,194053683,4587420,35406055,1253279930,234904014,60740654
2019-07,연동,359561,3541477951,3888763021,196971766,447240575,261546274,314143614,15050515,144991055,1002485741,531238394,377090782
2019-07,영천동,28416,493265627,233475307,8691303,36457465,18777676,29630370,0,4521770,69614441,60255872,5511530
2019-07,예래동,19189,240396870,194000195,9264730,29379385,11566525,24226518,795880,2174025,128054674,61180701,9862257
2019-07,오라동,116160,1189489834,1260736072,77690554,166707065,91135115,124269956,8254730,34881865,339977976,120401954,58465179
2019-07,외도동,167215,1751913130,1610070347,94500169,184539120,116206038,191294759,4107165,33783490,596861629,182846872,61928827
2019-07,용담1동,47884,505966175,514535513,20118646,60250540,33702650,47531613,2868400,13765290,149236345,105984257,25098687
2019-07,용담2동,107099,1084324493,1103278264,45837615,136213650,71022704,98324865,3476420,24111730,368376902,364566705,65388180
2019-07,우도면,3514,61731611,24737173,409555,3562775,1187104,5336235,799920,439350,20524893,13183078,1018333
2019-07,이도1동,63112,622198866,622289787,33477713,76618095,51924108,51593883,1957380,18922350,179075988,102383958,48416981
2019-07,이도2동,390778,3487753979,4027821169,221111294,470536430,334533191,411306622,24301610,112105455,1243389446,646164024,293519954
2019-07,이호동,27722,265053249,324754897,21160394,35951455,21184304,29789092,644380,7691655,121717481,26378707,11145997
2019-07,일도1동,22813,227960999,285959230,13289570,27663900,17507149,15670857,2110395,3296135,180534680,120748532,13883375
2019-07,일도2동,233768,1708408795,2491725169,123301616,260219481,212178827,235656336,14285945,67200350,1073542846,376528664,151896423
2019-07,정방동,12484,224655571,133528414,7103633,19236460,8764583,12353613,0,1885670,15681066,46411823,6552047
2019-07,조천읍,126976,988229509,1201971413,51871075,139945097,115115414,149848899,7363910,26614005,941463773,215628541,38847258
2019-07,중문동,63296,731167035,594957623,42122707,86147445,48645710,76779797,1937180,11070610,532602902,104176149,29961529
2019-07,중앙동,19135,376789799,179804544,9020916,21091325,14160913,21794891,604485,4485410,67365442,98506765,9250509
2019-07,천지동,19390,345741189,198985605,9400727,21179195,14498659,18938561,75245,2429050,40556760,122709648,4133577
2019-07,추자면,3588,30488927,70283981,1460460,4871735,1435715,4218265,0,893850,12274585,17736156,1393699
2019-07,표선면,40952,448954451,428776516,16278928,54239525,26765815,44681946,229775,23036080,262315794,139008322,15428609
2019-07,한경면,28737,307590872,298764990,10894164,49827340,19088500,24189349,517120,4901530,191476263,65529914,5917146
2019-07,한림읍,85403,845139580,959447351,42153599,110501070,53961078,89514735,4370270,14828315,688055538,193077463,30566071
2019-07,화북동,175990,1485583003,1883098580,78002250,192824655,141783126,187936814,11552380,46394350,503942326,362796490,77934950
2019-07,효돈동,24891,390669673,251633119,8141812,34637950,14995628,29857267,0,7009905,94756085,56367949,9862843
2019-08,건입동,72033,611263838,731255515,48175931,91188284,56780638,61412308,5029134,24275350,479514139,222587174,45151925
2019-08,구좌읍,55071,589556842,580196803,27771305,61375275,33974510,54959036,2957570,8074242,396233592,149782425,14973734
2019-08,남원읍,61135,837244913,638963137,32889443,97849774,39849017,70706011,2340250,10600700,364689633,180683668,20037150
2019-08,노형동,497788,5025296167,4978020578,277489208,562181382,391638432,445087943,22312070,147182750,1667107124,567647516,433526557
2019-08,대륜동,87090,1379615851,845355023,66549398,111354980,70972118,97047459,1028192,10416516,160112569,192068542,38270105
2019-08,대정읍,112156,1363183849,1035549746,154902970,127307070,104348711,133105171,5576120,13465166,551250022,197019802,25835216
2019-08,대천동,90769,1351594080,857495354,61034732,123199868,81929850,104954670,3102286,8484102,173821126,106300366,39825206
2019-08,도두동,21093,250571908,234768415,10428736,21917896,12182395,22900548,231242,5150068,117862982,138760218,15765482
2019-08,동홍동,150965,2400742098,1373223049,77766462,184081282,102262195,156575473,10088274,31146324,334630752,271861960,74485251
2019-08,봉개동,24184,228630383,271671905,12406892,30915588,16823083,22933539,2426776,3432704,98719233,81498133,6085313
2019-08,삼도1동,107341,1117492321,1107584877,54817650,121327820,79359521,101041975,9456128,27983318,343076678,164783711,59747368
2019-08,삼도2동,63361,626358172,639542684,32356348,80915472,45532967,62966235,5938416,15192650,267755830,138032400,54389916
2019-08,삼양동,179986,1483770417,1954474759,97616484,217605300,147390511,186076135,9726413,41137294,517702011,496727910,104585834
2019-08,서홍동,72549,1332769391,695360886,50043982,103266504,54971788,80562030,1017060,19415726,112695713,99421411,28308114
2019-08,성산읍,54932,720661013,536089997,20653417,61117716,34164514,61324493,3461040,8418828,288601197,155716137,11396997
2019-08,송산동,20822,384100806,199686727,12374635,24609310,17716021,22678616,754446,700810,75375884,61785635,13749493
2019-08,아라동,256537,2411436005,2655425131,186185047,330036527,234364373,283678451,16872621,59951386,720001111,304368256,147232190
2019-08,안덕면,53474,590330978,575333135,47254080,56387628,38891818,75460741,2143416,10898734,339366204,48995889,11841013
